ID,Channel,Content Length,Content
558446020351229961,minecraft,29,Unless they are broking rules
558446562506702868,minecraft,36,Death thearts? <@539008035876634624>
558446595457155072,minecraft,3,duh
558447740120727552,minecraft,51,Why shields required a crouch for block in bedrock?
558448071906689034,minecraft,5,Yeah.
558448143935471618,minecraft,28,But mobile would be separate
558448457828794368,minecraft,21,Cave update for boss?
558448530772197376,minecraft,35,I think it would be add dragon boss
558448623831220234,minecraft,45,No. <@187735498905616384> It will be rejected
558449215387205632,minecraft,2,Hm
558449451979636758,minecraft,22,You know that was joke
558449661963141143,minecraft,86,<@309173989673009162> I don't know it would be pirated minecraft that would be lawsuit
558450602439344156,minecraft,53,<@528072705694629889> https://feedback.minecraft.net/
558462054298681393,off-topic,0,
558462084052942859,off-topic,13,This is goole
558465737925197854,minecraft,4,?t 6
558466198682206230,minecraft,7,?t rank
558467774104731648,minecraft,3,wiw
558467884670648330,minecraft,14,Looks like alt
558468722461769728,minecraft,36,<@556939442074419231> What you need?
558469001739763712,minecraft,7,Anytime
558469402446659607,minecraft,43,<#332967590685310978> <@455575973316788226>
558470922110107678,minecraft,45,<@515718876533751808> Sony didn't approve it.
558759435904745483,minecraft,22,Is there online staff?
558759780097851393,minecraft,2,No
558760152216633345,minecraft,4,Yeah
558763803374780431,minecraft,21,<#305580569238962186>
558763938267791360,minecraft,15,Nice phone mods
558764093973200906,minecraft,28,<@556535417231376384> Buy it
558764190806966274,minecraft,12,?t minecraft
558764225179418650,minecraft,6,^ This
558764289498939403,minecraft,50,<@556535417231376384> https://minecraft.net/en-us/
558764749500842024,minecraft,5,?t es
558765270252912690,minecraft,16,Yeah that's easy
558765311394840637,minecraft,4,Yes.
558765458086690828,minecraft,35,I don't know why it is saying dead?
558765713867669516,minecraft,75,I don't know that about would be crossover support but however lack of sony
558766025840001135,minecraft,44,<#332967590685310978> <@!558604961995292682>
558766669510475920,minecraft,9,Apple tv?
558768959370035232,minecraft,3,huh
558769015867179019,minecraft,2,No
558770335055347717,minecraft,34,yu kill him? <@480459029068513280>
558770373693538305,minecraft,20,Well you earned 3 xp
558770408896200723,minecraft,1,🤔
558770528588922880,minecraft,52,<@529491922817908740> https://feedback.minecraft.net
558771338815209512,minecraft,53,<@480459029068513280> Sometimes it's was full of bugs
558771467379015691,minecraft,24,TnT doesn't work anyone.
558771600212623409,minecraft,24,Sony doesn't approve idk
558772332496289828,minecraft,43,<@525939014843236363> it's now Discontinued
558772532396949534,minecraft,1,?
558781330335334410,minecraft,3,Wow
558781585655070771,minecraft,26,<@277583294072356864> no u
558783711055970314,minecraft,4,?t 6
558784500771979266,minecraft,7,Thanks.
558784667499757568,minecraft,44,It's called Keep It Complicated Knucklehead.
558784962447409162,minecraft,4,Huh?
558785223362609172,minecraft,56,I thought you were ranked level 27 <@541753787207909408>
558785399015604224,minecraft,5,What?
558786099133153317,minecraft,26,It would be parity request
558820183620190259,minecraft,3,Hm?
558820484377083915,minecraft,33,Old texture <@367849022381228034>
558820610797600771,minecraft,21,I mean that campfire.
558824228888248360,minecraft,33,It's broken <@515846663496138772>
558824266175348736,minecraft,11,Due to bugs
558826318452621353,minecraft,16,/give @p hugs 64
558827942365495297,minecraft,2,No
558827995834482688,minecraft,21,<#332967590685310978>
