ID,Server,Channel,Content Length,Content
560647419784724510,MINECRAFT,builds,11,b y e b y e
560647830411280414,MINECRAFT,support,47,Seems like there is an invisible block probably
560647864947310592,MINECRAFT,support,33,Try putting a block in that place
560648144942006302,MINECRAFT,support,3,Ohh
560648150721888266,MINECRAFT,support,8,I see it
560648156623274004,MINECRAFT,support,12,That's weird
560648476254404618,MINECRAFT,support,75,Maybe your world is just corrupted have you tried playing on another world?
