ID,Content Length,Content
560638904236245023,52,ok dem and whod fortnite wont update cause mine wont
560639039292833792,26,!lfg <@267850091161845761>
560639276421742593,58,why is everyone doing a juggernaut mode i already did that
560639597655228428,19,please dont ping me
560639777859305472,5,uh oh
560639875691446274,11,prolly bots
560639984189833227,24,pubs what soes that mean
560640154239238144,3,ooo
560640380446572564,25,i only have 1 cent u rich
560640563859161088,3,oof
560640662878420992,26,<@283888357585715200>haiii
560640758839771136,17,yay i was noticed
560640956517318686,58,<@336861668506075149> hes a streamer ofc he would tweet it
560641389025558529,7,!invite
560641537458044968,6,lmaooo
560641689425805351,27,<@560630511559770133> lmaoo
560642030988951565,37,<@283888357585715200> is awesome lmao
560642316419989514,11,hit or miss
560642413866254368,11,hit or miss
560642505066938411,3,😂😂😂
560642610922913803,11,hit or miss
560642853378719744,27,<@283888357585715200> jesus
560643014242992163,17,i d o n t k n o w
