ID,Content Length,Content
558989905749999616,3,Hmm
558990338019164170,21,<#551760690965119026>
558990828668715008,8,Yeah man
558990872432214024,36,Don’t even try doing at this section
558990928254337056,47,<#513964465138434048> is there for a reason lel
558991051357159435,24,It does but quite little
558991705848676370,4,Yeah
558991836643983362,45,Once I go in the TOP 100 I will grind up alot
558992167474036747,9,What??? I
558992337901060096,56,<@!285835383374348289> can you calculate mine as well XD
558992467320635412,25,<#551760690965119026> sir
558993658603634698,22,He just twist the name
558993701666291714,16,Wow that’s close
