ID,Server,Channel,Content Length,Content
558768091656617988,Official Fortnite,fortnite-general,15,Hey :GWofxDerp:
558768267334909952,Official Fortnite,fortnite-general,55,<@337010687043960842> you can buy them for 15 - 18 euro
558769181336797228,Official Fortnite,fortnite-general,56,<@344580057286705162> stop asking_ you cant ask for that
558769617561190429,Official Fortnite,fortnite-general,46,<@308361788641116170> welcome to the community
558770107615281172,Official Fortnite,fortnite-general,100,<@181113620367671296> im left handed but I play like people do who are right handed so I dunno sorry
558770866876448793,Official Fortnite,fortnite-general,93,<@296293061242388480> cause there is a big chance of them containing things against the rules
558771009105166336,Official Fortnite,fortnite-general,51,<@259020664948654081> Can take up to 6 weeks easily
558771152403693598,Official Fortnite,fortnite-general,49,<@487194214472613891> mede Nederlander yakkie bah
558771240307785748,Official Fortnite,fortnite-general,36,<@296293061242388480> im not faking?
558771424953761977,Official Fortnite,fortnite-general,40,Normally my discord name is [DEV] xShigu
558771775123488808,Official Fortnite,fortnite-general,54,Normally it is_ I changed today  <@296293061242388480>
558785057985396756,Official Fortnite,fortnite-general,64,<@324297583960915970> I do... I went to 12 - 16 ping from 0 ping
558785198863548436,Official Fortnite,fortnite-general,38,<@347414980699619328> I feel addressed
558786134990127135,Official Fortnite,fortnite-general,54,<@474205595168145419> nah then there will be more spam
558786331585806348,Official Fortnite,fortnite-general,28,Maybe  <@378547137346142208>
558791819660361739,Official Fortnite,fortnite-general,16,Well hello there
558798500507418655,Official Fortnite,fortnite-general,45,U really deserve llama  <@240671089544527873>
558991929476513839,Official Fortnite,fortnite-general,16,Uhm... well okay
558992828299083796,Official Fortnite,fortnite-general,51,<@361985626754646018> what error message do you get
558992993852325889,Official Fortnite,fortnite-general,47,Try <#362236453771804683> <@264833522647302144>
558993132667273226,Official Fortnite,fortnite-general,70,<@556577831237320724> I think its not a good idea to post this here...
558993225134768139,Official Fortnite,fortnite-general,112,<@557386141800595466> Even if you get his discord_ you cant send him a thing unless he friends you so yeah... :3
558993314964307989,Official Fortnite,fortnite-general,78,Yeah_ but what does fortnite have to do with his number? <@556577831237320724>
558993406433558528,Official Fortnite,fortnite-general,55,Probably yes_ look on his twitch. <@557386141800595466>
558993496636260373,Official Fortnite,fortnite-general,33,!discord_fr <@556577831237320724>
558993722176438282,Official Fortnite,fortnite-general,58,<@281155452274737152> In what way do you want to use them?
558993975718182933,Official Fortnite,fortnite-general,65,Uhm_ its not against the TOS. But I shouldn't do it if I was you.
558994190311358465,Official Fortnite,fortnite-general,6,Ah uhm
558994343155859476,Official Fortnite,fortnite-general,85,!support <@361985626754646018> NLNL<@281155452274737152> Macro's are bannable apprently
558994468611686418,Official Fortnite,fortnite-general,36,Since its unfair etc. And i get that
558994616385404928,Official Fortnite,fortnite-general,140,Even if it is for resetting a wall_ you can probably be faster then other people can etc. so will create a disadvantage for the other people
558994707615580160,Official Fortnite,fortnite-general,57,<@361985626754646018> Like I said_ reach out to a support
558994928739418117,Official Fortnite,fortnite-general,8,!discord
558995021001654312,Official Fortnite,fortnite-general,11,!discord_ge
558995216887971850,Official Fortnite,fortnite-general,33,!discord_de <@464847975978631178>
558995383641047041,Official Fortnite,fortnite-general,95,<@528064305325801473> the first email is from a bot_ if you respond an actuel guy will help you
558995489446428683,Official Fortnite,fortnite-general,8,Hi Brian
558995631377612804,Official Fortnite,fortnite-general,60,<@!423151483828043798> you're already in the english discord
558995874068299786,Official Fortnite,fortnite-general,88,Yeah_ but he wanted the english one... And since the main is english he is already there
558996865006305283,Official Fortnite,fortnite-general,30,!support <@298540058657685505>
558997049148833801,Official Fortnite,fortnite-general,14,Yeah true that
558997325712982027,Official Fortnite,fortnite-general,89,<@363344448761102347> We cant really do something about it... Tagging mods wont help etc.
559013083952185345,Official Fortnite,fortnite-general,27,<@414904142864056321> !bugs
559013177879298070,Official Fortnite,fortnite-general,5,!bugs
559053988817797140,Official Fortnite,fortnite-general,9,Hey hello
559054237577773076,Official Fortnite,fortnite-general,59,Can we keep it positive here? That way its fun for everyone
559056828957196301,Official Fortnite,fortnite-general,3,Uhm
559057068347097098,Official Fortnite,fortnite-general,44,<@!168555954395152384> Desperate pretty much
559057252753997834,Official Fortnite,fortnite-general,49,<@261602892253888522> go to <#520132129103806483>
