ID,Channel,Content Length,Content
558445380640178186,general,3,hmm
558445622760308757,general,7,yee yee
558445780629717002,general,3,hmm
558445839027011594,general,5,hmmmm
558445909265088514,general,31,why is the server boring today?
558446019369762836,general,21,no mods are online...
558446060280872970,general,4,lmao
558446073463439370,general,2,no
558446102865510401,general,4,lmao
558446118078382091,general,2,oh
558446141444980736,general,11,a mod is on
558446149187534868,general,3,owo
558446156468977687,general,4,lmao
558446180074258460,general,5,lmaoo
558446224064118794,general,5,lmaoo
558446298936901635,commands,9,color = 7
558446317828046848,commands,7,THANK U
558446340774952975,commands,7,FINALLY
558446401323794432,general,3,hmm
558446429769564173,general,13,MIXHCYYCJIDWD
558446453115191307,general,28,<@542062214954352654> MICHYY
558446480969695232,general,25,<@542062214954352654> UWU
558446551026892800,general,28,<@542062214954352654> wyd~~?
558446634711908352,general,43,<@542062214954352654> awee_ still at school
558446669348470795,general,3,yes
558446675648184342,general,3,but
558446698179854337,general,21,<#551760690965119026>
558446766492745748,general,4,lmao
558446842870890512,general,7,yee yee
558446869471297552,general,4,lmao
558446919601356811,general,4,wowo
558446925230112774,general,4,lmao
558446948932386818,general,14,no mods are on
558446963398541312,general,3,NUU
558446974668636160,general,4,lmao
558447000421531660,general,3,wow
558447032906285059,general,5,LMAO+
558447050228760586,general,3,yes
558447081719726092,general,5,well.
558447117539213312,general,29,gonna go play gogirlgames now
558447268374773760,general,11,girlgogames
558447276528238594,general,4,lmao
558447312653910045,general,3,yes
558447322493747210,general,4,lmao
558447440848748575,general,30,omg google is being a b*tch rn
558447474369364017,general,3,brb
558447710550753280,general,4,IKAU
558447722764697610,general,4,back
558447753085190144,general,25,<@510079907423059969> yes
558447779425550356,general,4,lmao
558448010837622825,general,63,*the school blocked girlgogames* <:CattoCry:519229260372901913>
558448396562595840,general,9,lalallala
558448466972639232,general,33,we like fortnite we like fortnite
558448525512409089,general,2,NO
558448529618632705,general,1,U
558448538728661015,general,4,lmao
558448565714944000,general,2,jk
558448606885969930,general,22,fOrTnUt is for virgins
558448656823615499,general,4,lmao
558448681565683722,general,2,no
558448962386788384,general,8,hey gabe
558449180335407104,general,3,yee
558449244852453383,general,9,hey Sully
558449253953961984,general,3,hru
558449344655917106,general,2,tf
558449350695452722,general,2,is
558449538923233281,general,6,ye yee
558449633337278464,general,3,owo
558449640949678080,general,6,so sad
558449692988538890,general,30,<@!207480156741304323> no_ you
558449760022036480,general,4,lmao
558449782767747102,general,4,lmao
558449803869159426,general,6,*diez*
558450331625848851,general,3,wow
558450398449369100,general,3,he?
558450423502209024,general,5,*HE?*
558450509724385280,general,13,*heheheehheh*
558450650321518592,general,6,oofies
558450660962598924,general,7,*sowwy*
558451323649916955,general,4,lmao
558451651720249375,general,6,oofies
558451833572556810,general,11,tsk tsk tsk
558451877944229891,general,4,well
558451990842048529,general,6,oofies
558452234765991987,general,9,bai baiii
558452525599031336,general,3,hmm
558452589004587038,general,36,<@!292451674952302593> u have amino?
558452688321249281,general,4,same
558452700875063297,general,11,it's cancer
558452718273036337,general,28,<@547962517373059101> helloo
558452748576882727,general,6,oofies
558452797947904010,general,4,lmao
558452874091167764,general,2,hi
558452902142935070,general,5,hello
558452938117480453,general,14,no mods are on
558453029725274112,general,14,go **sTooPiD**
558453038759804938,general,2,jk
558453054245175316,general,4,shit
558453059743645697,general,3,nvm
558453071315861525,general,4,LMAO
558453145265635329,general,4,lmao
558453196968820746,general,17,U said the n word
558453221132075009,general,4,oho!
558453236219117573,general,4,LMAO
558453325608255539,general,34,*why doo i find everything funny?*
558453365311406120,general,4,ello
558453398660186135,general,2,oi
558453413755748362,general,2,he
558453418398842880,general,2,he
558453452771164160,general,11,**hee hee**
558453472547176498,general,4,hola
558453481451683871,general,8,to u too
558453508341366794,general,5,hello
558453518030340098,general,7,newbies
558453547830738964,general,8,whalecum
558453583365013514,general,12,no mods r on
558453620501381143,general,14,go **stOOpId**
558453669725601832,general,11,**yEE yEE**
558453683424329739,general,4,lmao
558453686209347584,general,2,jk
558453712696377355,general,27,<@429178929560027137> probs
558453754320388146,general,3,yes
558453800419983373,general,25,Sully dear_ speak ur mind
558453840379248661,general,6,oh no!
558453887107989507,general,7,Hi NY~~
558453916941942805,general,4,lmao
558453941570895876,general,3,wow
558453999259615280,general,29,his mind says "how u doin NY"
558454077873324032,general,4,well
558454097523638272,general,3,hmm
558454114405580811,general,4,okau
558454121871704096,general,3,uwu
558454148602003497,general,2,ig
558454194088968192,general,4,spam
558454247746699275,general,19,i was gonna ping NY
558454257578278944,general,3,nvm
558454345088106498,general,3,nvm
