ID,Author,Content Length,Content
560623319943217162,cdxR2JZ,59,https://twitter.com/ClutchGaming/status/1111025695235309569
560629410093465624,Banh Mi Dac Biet,21,<@203770605344915457>
560629482113990685,Mooshieblob,31,<:blobthink:444986200365727754>
560629526560768011,Banh Mi Dac Biet,25,lux morg bot lane too fun
560629578914070538,Mooshieblob,20,ADC mage is good tho
560629620408320001,Mooshieblob,14,Also you're NA
560629623679877121,Mooshieblob,6,am OCE
560629632890568724,Mooshieblob,22,we can't play together
560629633746468864,Banh Mi Dac Biet,28,<:lemons:322459208731721738>
560629634501312515,Index,28,<:lemons:322459208731721738>
560629637814681630,Mooshieblob,31,<:bolbsweat:396525137178001418>
560629670098501663,Banh Mi Dac Biet,31,i could prob get diamond in OCE
560629710527397888,Mooshieblob,31,<:blobthink:444986200365727754>
560629780912013322,Banh Mi Dac Biet,44,peak plat in NA <:lemons:322459208731721738>
560629780878327810,Mooshieblob,11,Vel'Koz ADC
560629828991189002,Banh Mi Dac Biet,8,nice zed
560630412582322176,Banh Mi Dac Biet,29,<:POGGERS:468983810847932427>
560949405767958530,cdxR2JZ,22,<@!161524395959910409>
560949408586399746,cdxR2JZ,0,
560949891879272492,lefrogmin,34,tsm <:OMEGALUL:417496148589412373>
560954844374892556,Gossip Girl,142,[**League of Legends**]NLAsk Riot: Lissandra’s Helmet?NL<https://euw.leagueoflegends.com/en/news/community/q/ask-riot-lissandras-helmet?ref=rss>
