ID,Channel,Content Length,Content
560621295755067430,general,9,I'm bored
560621383915274241,general,2,um
560621406304468992,general,3,wut
560621470523326464,general,4,no u
560621522566512664,general,9,I'm bored
560621532473196574,general,14,idk what to do
560621732940087296,general,25,<:oof:352235249725603840>
560626364764651551,general,46,this song I'm listening to is actually so good
560626416475963392,general,11,sway is bad
560626432007471115,general,15,i don't like it
560626525532323840,general,79,https://open.spotify.com/track/5zTX7MeCrTX5ZBFSqJS7XZ?si=9bzwUz5TRM6JWxt49sxiRw
560626535619493893,general,22,this song is rlly good
560629335191715851,general,3,oof
