ID,Channel,Content Length,Content
558992419845308442,general,0,
559049194917199882,general,10,HELLO ELLU
559049204908163093,general,11,sorry capos
559049719104536587,music,20,!play moto moto song
559049787370897410,music,51,<@!305623943031685121> can i borrowe the bot please
559049813203746944,music,7,!replay
559049868979601448,music,20,!play moto moto song
559049894015533096,music,5,!skip
559049918195695646,music,6,thanks
559050621194469386,general,8,brandon.
559050657479393290,general,21,you know why I'm here
559050699967823926,general,9,oh my god
559050734096613407,general,22,my guy is on the GRIND
559050856700444673,general,50,ok man I mioght be on then if not sunday hopefully
559050945611300894,general,13,please do not
559051277598851082,general,38,thanks I couldnt see it the first time
559109143672258565,general,36,I just ended this man's whole career
