ID,Channel,Content Length,Content
558818362583416855,off-topic,3,sup
558818893280444466,fortnite-general,3,lol
558818923580227619,off-topic,3,idk
558819186391121961,clan-recruiting,19,who needs a clan dm
560608584178860032,clan-recruiting,34,i have an fortnite clan dm to join
560626347983110146,off-topic,16,dm me for a clan
560626399036178432,off-topic,9,srry mods
560981821429645312,clan-recruiting,472,GTO clan (Girls take over)                                                                                           -I don’t care how many wins you have or how good you are you can always improve.NL- you have to have a mic and have great communication                                                                           - age 9+                                                                              -If Interested either add me on fortnite or dm me on discord
560985853057564695,fortnite-general,29,when you meet a fortnite girl
560985970695208961,off-topic,3,why
560986011635548170,fortnite-general,3,lol
560986175322587147,fortnite-general,23,why does lynx looks hot
560986324081967104,fortnite-general,34,no <@523645220022255637>  the skin
560986780896329750,fortnite-general,48,<@523645220022255637>  yup i wanna date one skin
