ID,Content Length,Content
559012366801436682,20,imagine using chrome
559012539644510250,3,...
559012551673774085,6,OH GOD
559012607026266112,51,WEll to browse the internet i use netscape explorer
559012699879505940,4,nive
559018218455433246,56,doesn't firefox have support for some chrome extensions?
559019058272403456,18,because fuck adobe
559019509277523968,28,that is incredibly wholesome
559019525715132440,9,thank you
559021072880500812,4,yeah
559022737167745030,4,yeah
559022753391444016,27,i'll try that at some point
