ID,Channel,Content Length,Content
559109941365833728,off-topic,108,Hey individuals. Just wanted to tell you people to always exclude your bio wastes with the correct function.
559110456682217511,off-topic,73,This individual has failed to have the ability to obtain the “1.4 update”
559110623552733224,off-topic,4,Huh?
559110685733289984,off-topic,1,O
559110800925655050,off-topic,12,Okay_ I will
560608563861651456,off-topic,38,Congrats for having a first plane trip
560608646657081345,off-topic,2,Ok
560609437489037314,off-topic,56,I just finished watching the video_ yeah that’s accurate
560609782579593246,off-topic,63,Now what about the new series the same creators did after that?
560610169554337794,off-topic,2,Hi
560610323086966785,off-topic,36,Now that’s a massacre of destruction
