ID,Content Length,Content
560636110426996736,14,GUYSNLGUYSNLGUYS
560636123236401153,4,GUYS
560636132170268683,4,GUYS
560636139371888650,4,GUYS
560636197009883136,4,....
560636225967620106,29,I just said "guys" 3 times...
560636265880616960,23,But that doesn't matter
560636271043805190,4,Guys
560636276856848385,4,Guys
560636283714666518,4,Guys
560636330686808064,33,They revealed new Endgame posters
560636371857833985,53,And they officially reveal now who lived and who died
560636418360344637,3,Yes
560636471334404117,163,https://images-ext-1.discordapp.net/external/CBCJNFhskZUTJcEAJMpE3sr-8iKF29mbDFB2A91EyNg/https/pbs.twimg.com/media/D2nHE5jX0Acw7Db.jpg%3Alarge?width=674&height=499
560636577546502145,86,As you can see_ (if you click it) Wong_ Pepper_ Valkyrie_ and Happy Hogan all survived
560636628712816660,59,And unfortunately_ Shuri was among the dead in Infinity War
560636638116577290,18,It's not a spoiler
560636668026159139,48,It's literally in the theatrical release posters
560636766718263297,56,They revealed the theatrical release posters for Endgame
560636820728315934,70,And the posters revealed who survived Infinity War and that Shuri died
560636913908711473,74,BUT they revealed_ Wong_ Pepper_ Happy Hogan_ and Valkyrie are still alive
560636960264159242,22,Black Panther's sister
560637002295410709,42,The one that designed the new suit n stuff
560637103428599849,86,And last we saw her_ one of Thanos's kids shoved her off a ledge through a glass board
560637174903472148,21,See Elloniya is smart
560637215177441291,36,They have nothing to be freaked over
560637355174789122,23,T-Series is still ahead
560637395226329110,46,But the subcount is dropping a concerning rate
560637458211930143,37,Pewds will definitely make it back up
560637491569229847,34,Not the subcount_ but the distance
560637567343525890,28,Woah actually hold the phone
560637609445949440,39,The gap is moving at a snail's pace now
560637647236628480,30,India's actually fighting back
560637690551468068,23,You guys hear somethin?
560638175689572380,15,I'm on the live
560641264765239297,30,Oh I'm BEGGING for you guys rn
560641275242610689,6,PLEACE
560641314262089743,29,Watch Cyndago and KWP content
560641408558432256,55,They are the most quality and amazing channel out there
560641462614753310,39,With a really amazing story behind them
560641485557727262,18,And awesome comedy
560641618739331072,43,https://www.youtube.com/watch?v=4KlgKYW2nIE
560641718194536459,56,....you DO know I'm not affiliated with Cyndago...right?
560641764105519104,17,(I WISH I was 😄 )
560641808888233994,23,I'd also cry if I was 😦
560641843617071114,35,But still_ it's not rly advertising
560641992435171338,68,Just like how y'all advertise pewdiepie and t-series on this server?
560642082780348436,19,Cyndago reference 😄
560642108717924352,18,Someone gets it! 😄
560642236489138187,63,(Technically Markiplier_ but it IS a Cyndago sketch originally)
560642287357526020,55,Markiplier pisses me off so much rb because of that tbh
560642296853561364,3,*rn
560642407432192003,86,I feel so sad to think that they were actually going to collab with Pewds at one point
560642567729971220,40,I honestly prefer Cyndago over Supermega
560642593336328213,17,More meme content
560642694687227914,49,It felt so awesome when Pewds sent them support ❤
560642746126172170,33,I didn't think he cared that much
560642851151675412,29,But yeah_ any CyndaFans here>
560642856512126976,2,*?
560642933104050207,42,Damn they really have faded out recently 😦
560643024624025600,50,(Fuck you Game Grumps and Mark_ you broke Cyndago)
560643150977433601,75,Jack cared way more and his only connections with them was through tweets 😦
560643243436408843,47,It is_ Daniel's death really fucked everyone up
560643298960605211,47,It is_ Daniel's death really f*cked everyone up
560643338353770506,22,Mark a little too much
560643456624754689,27,Those sketches were awesome
560643599931539468,31,Can you believe only 352K subs?
560643685939675157,68,I suppose that's just as well tbh_ considering no uploads in 3 years
560643771750940674,55,But I seriously wish they made a JonTron style comeback
560643888797188097,55,Makes me laugh that they have a video that's 5.4M views
560643908367810570,27,And the rest barely pass 1M
560643990651928587,43,I seriously wish Daniel was still alive man
560644045307641866,51,Cyndago would still be pumping out classic sketches
560644072482537472,48,And we would've had that Pewdiepie collaboration
560644196273487883,49,It still feels so sudden_ everything that happens
560644291786178600,42,I wish Kids w/ Problems had as many videos
