ID,Content Length,Content
558835818471489549,55,Not run as administraitor_ `sudo run`. Subhuman normies
558836075821269026,2,;)
558836087737548830,2,u2
558836196994973716,4,>cum
558836376196481024,65,I would honestly pick France. Everybody here sure loveees France.
558836503090954243,82,One person that loves France the most? Well that would be Bot_Spaghetti of course.
558836666887045153,32,oh my fucking god that is cursed
558836919526752277,21,gay if you ask me tbh
558836983183441940,20,ugh that is terrible
558844661515419706,0,
