ID,Channel,Content Length,Content
558846719253807154,fortnite-general,2,Hi
558846915190456320,fortnite-general,19,How’s everyone doin
558847370159456285,fortnite-general,9,I’m bored
558847752943960095,fortnite-general,1,K
558857357522894848,fortnite-general,2,Hi
558857675966775298,fortnite-general,10,I’m lonely
558857825330397194,fortnite-general,15,I’m very lonely
558858199541743627,fortnite-general,34,You want to be my friend CA_gaming
558859350081404938,fortnite-general,9,I’m bored
558859656672444436,fortnite-general,2,Hi
558859764923367424,fortnite-general,6,Bundax
