ID,Content Length,Content
560621444195811348,136,Usually self sacrifice isnt a looked at way to go out and many people have some sort of self preservation going on <@204813531525283841>
560621817040207882,82,iPhones are good but I'm gonna go with Androids being better <@451547375442460672>
560622330372423690,116,Yeah I get that going out as a hero but there are high chances that the flight instinct will kick in and you'll flee
560623596402114560,27,It dont feel good Mr. Stark
560623683681648653,22,Not much I just around
560623809313505281,4,Hbu?
560624275023986708,12,Why is that?
560624786192203787,21,<@370753319775502346>
560625055424577536,13,Yeah honestly
560625378926919691,29,Oh fuck good luck and hydrate
560625441300545547,7,Anytime
