ID,Server,Channel,Content Length,Content
560962419971588155,MINECRAFT,off-topic,2,no
560962462518607892,MINECRAFT,off-topic,31,did you drop out in third grade
560962559277137961,MINECRAFT,off-topic,11,no it didnt
560962581552955392,MINECRAFT,off-topic,26,overwatch sniffed Cocaine.
560962605662076930,MINECRAFT,off-topic,34,and then it went to Piss the PAnts
560962745948831744,MINECRAFT,off-topic,52,Its time for people who can actually bring the lols!
560962803142492172,MINECRAFT,off-topic,3,Hey
560962810943635457,MINECRAFT,off-topic,7,Whatsup
560962869013774336,MINECRAFT,off-topic,20,tf2 released in 2006
560962890291478558,MINECRAFT,off-topic,28,half life 2 released in 1995
560962927721447449,MINECRAFT,off-topic,28,howard stern 2 released 2001
560963035687157760,MINECRAFT,off-topic,23,half life 2 for the ps2
560963048634843136,MINECRAFT,off-topic,25,What a racing game it was
560963098756775957,MINECRAFT,off-topic,34,It was released in 1995 on the PS2
560963152624484352,MINECRAFT,off-topic,26,Minecraft released in 2002
560963168889733131,MINECRAFT,off-topic,13,I remember it
560963207397769256,MINECRAFT,off-topic,22,no it came out in 2018
560963265086095360,MINECRAFT,off-topic,36,discord was made just yesterday wdym
560963361785774082,MINECRAFT,off-topic,29,Half Life 1 was released 2019
560963388780445728,MINECRAFT,off-topic,3,Yes
560963416068718592,MINECRAFT,off-topic,31,Half life 3 released RIGHT NOW!
560963431474397185,MINECRAFT,off-topic,12,its on steam
