ID,Content Length,Content
558437866666065930,27,!rank <@541753787207909408>
558437903412494337,10,Oh dang xD
558437979933114398,5,!rank
558438089094070272,3,Lol
558438132182286357,38,Well don't insult the tree punchers xD
558438342098944010,6,_whois
558440340856504361,5,?t rr
558443513549946920,20,?t im14andthisisdeep
558443566179942406,4,O. O
558443618353020928,9,?t potato
558446841016877076,6,_whois
558755494077005835,13,Shuffle is on
558755595142823967,26,!!whois 441523483126792192
558755637941633024,24,No you don't have DJ lol
558755764567670816,10,Oh mmk lol
558755795492143144,7,!!whois
558755955269959701,26,!!whois 350445078113812490
558755985460822016,5,?t rr
558756110450950144,5,$save
558756270228635674,25,No  <@441523483126792192>
558756330093936640,56,If you could get xp here_ I'd be a higher rank by now xD
558756474030129163,22,That smile tho Darkace
558756623384969236,3,Lol
558756731719647292,3,Rip
558759127313154078,1,?
558759189065760787,7,Lol mmk
558763944429355018,2,&n
558763969322418197,2,$n
558763996392718337,2,$q
558765000433467423,4,$q 2
558765059468296203,6,_queue
558765869359169567,14,solo haz ?help
558765988401905664,3,Lol
558766140478717979,6,_queue
558766177430667283,5,?t rr
558766342438780959,16,What won't work?
558766459418050565,28,Lol I speak Google translate
558766638095400960,47,But "no function" looks relatively like that so
558766692436541460,32,No function_ no work_ won't work
558766773034287135,6,Idk...
558766865577541681,7,Lol rip
558766946284470293,2,$v
558767036449161218,9,Wht...lol
558767115859918876,1,🍬
558767233866792988,8,$shuffle
558767301240029189,3,Lol
558767345020174356,4,$q 2
558767394063908866,3,Lol
558767500813139978,6,$m 8 1
558767563140497431,6,Hehehe
558767617972633612,4,$q 2
558767743109693450,9,Frozen 2?
558767831508844544,6,Rip xD
558767872223084548,20,$s don't tell nobody
558767895358996500,1,2
558768011876761657,30,I think it's called thunder xD
558768172988366858,6,_queue
558768231293255700,13,"lick it up"?
558768329129459713,2,$q
558768355167698965,4,$q 2
558768402962055188,5,$v 50
558768487082754071,3,Lol
558768543013928970,15,Half happiness?
558768588266405912,5,$save
558768679953760259,6,$v 200
558768706432270337,7,Hehehhe
558768850204885022,33,Lol mmkay ima stop playing w this
558768874665803787,5,$v 50
558768995839508512,1,?
558769089363836952,5,$save
558769141230600218,58,Mmkay ping me if ya need me.... Which ya probably won't...
558769259866488842,7,!!whois
558771227511226379,2,??
558771260826320911,2,$q
558771298155757598,4,Holy
558771365595971587,35,I'm tempted to just clear the queue
558771561138749442,6,$r all
558771584505085964,3,Hmm
558771617891745802,7,$help 2
558771659721539585,7,$help 3
558771710359240735,11,$clearqueue
558771754890428416,31,There...  <@553028770303574040>
558772575895814166,5,$save
558772743714242591,3,Lol
558772802195554316,51,Ping me if ya need me... Which ya probably won't...
558783901406068768,46,Either my audio is BS or this song is weird...
558783957550759988,2,$n
558791139231006720,6,Wth...
558791256185241600,5,$save
558794115848994816,2,$n
558794164515635210,9,1 min...?
558794223265251329,22,Okay so that's a thing
558794257364942858,2,$n
558794284216745984,2,$q
558794355813646338,32,How are 4 songs 43 min long...??
558794467218292789,5,Oh...
558794493155999774,13,Wonderful....
558794674199068694,5,_stop
558794733061799936,47,Do it in another channel  <@351801294895316992>
558795259593621504,5,_stop
558796873272393749,3,Wth
558796902544703496,3,Lol
558796941996195898,26,$p whatever it takes remix
558798242356264970,2,$q
558798269418045463,2,$n
558798300845834241,8,$shuffle
558798896260710410,2,$n
558798923846909953,4,Hmmm
558803037301506064,2,$n
558803070591434763,10,$forceskip
558803238519046155,2,$n
558805812315684867,2,$n
558806305414840330,22,*black and yellow....*
558806889639575554,2,$n
558807105809940480,17,$p stranger think
558807523407167518,2,$n
558810119996047371,2,$q
558810455913660426,3,Hm?
558810499882549248,13,Just do $save
558810533361614849,22,The bot DMs you a link
558810736109813761,2,No
558810773389049856,28,It's a stranger things remix
558810880691798046,19,Of the intro anyway
558810944327647270,3,Wth
558811387225178124,3,Lol
558812313172312079,3,Lol
558812335947513864,2,$q
558812361629237248,2,$n
558813049180389429,7,$s omfg
558813108408418315,2,Hm
558813209029509123,14,$p clarx bones
558813249374650388,38,$p harder better faster stronger remix
558813319138508812,26,$p imagine dragons warrior
558813353456304129,10,$p thunder
558813376579633183,20,$p radioactive remix
558813412692590612,22,$p heathens boxionlion
558813528056659968,21,$p stressed out remix
558813629386981376,24,What're you looking fer?
558813672059699210,21,<@537731814601785346>
558813716196622363,6,Oh lol
558813819174912039,54,It's ``?tags`` but I think it need certain permissions
558813846333292545,3,Btw
558813884967026718,21,<@537731814601785346>
558814014327488562,26,$p whatever it takes remix
558814060955828226,2,$n
558814097773428737,2,$q
558814150898483221,3,Ikr
558814305164722176,5,$r 11
558814397938663441,5,$r 10
558814439403552794,24,Lol yeah none whatsoever
558814487801757702,4,Nope
558814597478350868,20,***no advertising***
558814683843395593,17,$p heathens disto
558814722569535489,2,$n
558814847954059284,24,$p heads will roll remix
558814973313417251,3,Lol
558815064874811402,16,$p hasley castle
558815191656038411,27,$p 3rd prototype dancefloor
558815229425876992,13,Son of a.....
558815255808180225,5,$undo
558815290905853993,18,$p dance floor ncs
558815337257369603,28,***well why did that work***
558815408350691341,20,$p take five tell me
558815505977311242,17,$p stranger think
558815629713604624,24,$p green lights mekanism
558815710592237569,18,$p feint shockwave
558815735997267980,1,$
558815759284043786,2,$q
558815785343254529,4,$q 2
558815820780929026,3,O-o
558815859007553556,2,$n
558815885712949259,10,Omigod....
558816195764027392,3,Lol
558816243289817088,5,!rank
558816859936260107,5,ines?
558816955038040076,2,Oh
558816981034467332,5,!help
558817008683188254,11,There ya go
558817199586803722,10,***fail***
558817265185718280,28,!rank  <@345035034769752075>
558817804355371010,26,Ikr  <@553028770303574040>
558817865256534046,34,Okay I have a new favorite song xD
558817972970323968,49,I wonder if there's a one hour version of this...
558818087323959306,14,I guess so lol
558818157234749470,42,That stressed out remix has a 10hr version
558818184065712139,2,$q
558818274771599378,6,$m 7 1
558818352739647499,4,$q 2
558818419558973440,7,!realms
558818596776574983,26,No context_ just *Bmx* lol
558819095181787136,3,Lol
558819181496238091,38,It's not... *bad*... It's a bit upbeat
558819225414926357,16,$p jjd adventure
558819439668232213,7,$m 14 1
558819596468224010,20,I love this song lol
558819673114935327,7,Idk lol
558819789036847105,12,It's $ not !
558819921031725065,2,Oh
558819946797203459,7,Idk lol
558820090393395241,20,Yeah that might help
558820202146430977,16,=-= is this meme
558820290243854346,29,Rip  <@541753787207909408> xD
558820367888547842,4,True
558820435127435299,5,!rank
558820543160123394,21,Leveling is pretty ez
558820571232862208,17,If you talk a lot
558820599032709120,2,$n
558820637297344512,19,T.T can this end...
558820664228839442,4,$q 2
558820697263177747,7,$m 14 2
558820752430858241,2,$q
558820867157786624,2,$n
558820897918550016,10,$forceskip
558820978596249639,38,Hey it was practically over anyways...
558821374315986985,3,Rip
558822325584396289,4,$q 2
558822374166757396,4,$q 1
558822521273843729,2,Hm
558823102877007883,27,Level.... Forty.... Four...
558823956656947220,3,Lol
558824084373241858,7,?t five
558826942334238745,2,$q
558826999452401665,33,Oh yay down to one queue list lol
558829478164561940,3,Lol
558829504340951070,2,$q
558830056324202496,25,Ooh I forgot this existed
558830291788234762,36,Free download in the y tube link btw
558830464173998099,7,$help 2
558830499540500481,18,Ignore the 5th one
558830570394746891,22,***I said ignore it***
558830793649291300,2,$q
558830830156251166,6,$m 5 1
558831416746704927,26,Ofc  <@258241949268443136>
558832102280527872,5,Zani?
558832310951346176,5,Oh...
558832392358330378,29,I guess..? Just no meme songs
558832470368452628,31,And nothing over like... 10 min
558832497975361563,5,Oh ok
558832540526313482,20,Yeah_ okay go for it
558832634977845311,2,$q
558832716578160671,2,$v
558832743966834688,6,$v 100
558832841123954718,3,Ikr
558832867338092584,9,I love it
558833788390735912,35,Hm I think ima download this one...
558833988312104960,25,Yup ima download this one
558834015965020180,5,$save
558834061670350848,20,You have to level u0
558834105932972070,7,?t five
558834131484803102,5,?t xp
558834170197966849,4,Read
558834339777871882,22,Can't type for 2 min??
558834516446150677,47,<@295981255034404865> want a Christmas present?
558834584121245711,56,<@352834291002114050> wut no I wasn't talking about that
558834872224055297,5,$save
558835268170285056,3,Lol
558835681095319579,68,Donut worry  <@195644540772810752>_ I'm here XD_ and hogging the bot
558835967230738442,33,Okay.... *was* hogging the bot...
558836811070308353,3,Loo
558836955580727317,10,*applause*
558837031426588674,11,I love this
558837062959104010,5,$save
558837948649308161,33,<@349300676461068288> copy cat...
558837975321149440,7,Bruh xD
558838221254033428,3,Lol
558838860101058590,50,Are yall queueing songs then deleting the command?
558839010668314651,3,Ikr
558839224338743317,2,XD
558839568674193412,66,<@349300676461068288> <@240989396122337282> why yall copying me xD
558839646537252894,4,[DJ]
558839697632395295,3,=-=
558839765324136451,3,Lol
558839915203395595,3,Lol
558839955137232929,5,$save
558840172939051009,65,But still... I'm pretty sure..... I was the only one with [DJ]...
558840529975115776,2,$q
558840616318926849,26,It doesn't *need* to be...
558840664184586241,2,$n
558841030040879107,15,It's just ?tags
558841374959468545,4,Pfft
558841559542530060,36,People are leaving like crazy sheesh
558841587379994644,8,Pfft lol
558841698856206356,6,Oh lol
558842129451974667,8,Bot ded?
558842160460595230,6,Oh nvm
558842793850568726,108,*that time when everyone is on another channel listening to another bot so you get a bot all to yourself*...
558842845255958528,2,XD
558842902671786004,10,Hi Lurker!
558842966240657420,22,👀 I saw him typing....
558843075846340620,18,Asians? Wht..? Lol
558843154128961556,7,Wait so
558843185716265000,26,Lemme get this straight...
558843220017152032,18,Asian isThe Lurker
558843297377026050,27,Raven is Corvus_ or Dhu now
558843369334243358,31,And Coffee is some offline mod?
558843399462191106,6,Oh lol
558843428566335498,2,Hi
558843522187395103,5,?t hi
558843680052609042,66,Was "Raven" Corvus's other username or his real name or something?
558843764924350464,21,<@240989396122337282>
558843896638079026,3,Lol
558843956855570432,32,Imagine being named after a bird
558844055165861924,8,But okay
558844971529273374,5,$save
558845119462113300,2,$q
558845150512545833,2,$n
558845902937391104,5,$save
558849510583959552,13,What'd I miss
558849564421914634,11,Nothin? Mmk
558849612677644347,2,$n
558849661100884006,6,Uhm...
558849687478861836,7,OK then
558849734484164618,17,$p stranger think
558849776616079373,2,$v
