ID,Content Length,Content
560949228810272779,50,Hi_ again i guess_ <:snowgolem:425375090511970314>
560949571120005131,47,<#302219365372264448> <@258462190745550848> U H
560949652103626772,8,Is okay.
560949685213200404,12,And is fine.
560949779060752405,49,Everyone who is new don't know the channels_ so..
560949893750063107,18,is understandable.
560950472882520085,22,Go commit UH you died!
560950624972308502,5,Ñeh..
560950660552720384,9,And also.
560950755507568655,25,<:dab:425370892181176331>
560950801221287967,8,Yee-haw.
