ID,Content Length,Content
558768863068815392,14,it will happen
558768958879170591,21,just wait till monday
558783726889467914,71,it says original character desing_ meaning someone adapted to the anime
558783902668423170,39,Guin Saga is a LN thats still releasing
558783935790972959,33,<:konatathink:529569462505046027>
558784534955425794,104,well studio Satelight being the one adapting it says a lot to why it looks bad but has great backgrounds
558784693231812664,49,on Anilist it says the novels are still releasing
558784780993429514,49,if it got cancelled they probably would change it
558785411141337098,3,oof
558785473636728853,47,is there any other LN that is longer than that?
558785557874868224,26,130 volumes seems too much
558786008477597716,58,im only on ep 2 but i cant see how the story can be so big
558786294667411488,18,:bigbrain: i guess
559090304058261549,56,Plastic Memories is great you cold heart human ~~prick~~
559090320281960461,31,<:pepehands:529628758924197889>
559090469452251137,58,RobiHachi might be the most surprising anime of the season
559090476427247637,2,Or
559090516424392725,13,The shittiest
559090593758707713,16,But the director
559090599505035274,3,Man
559090618064699412,26,<:lewd:308002602019454986>
559090651564736521,18,OPM2 is a big skip
559090676365525012,22,You should do that too
559090849674166302,129,A show that has a PV only a couple weeks ago with only stuff from ep 1 and it has the shittiest quality possible means a big 0/10
559090856230125599,3,And
559095013242306571,38,Or you know my fav anime > other anime
