ID,Server,Channel,Content Length,Content
561011915019780101,FlareTV - PewDiePie vs T-Series,commands,10,Pls search
561011934451728404,FlareTV - PewDiePie vs T-Series,commands,7,Pls beg
561011963539488778,FlareTV - PewDiePie vs T-Series,commands,7,Pls bal
561012032745242625,FlareTV - PewDiePie vs T-Series,commands,16,Pls withdraw 500
561012054715138050,FlareTV - PewDiePie vs T-Series,commands,3,Yea
561012207756771358,FlareTV - PewDiePie vs T-Series,commands,19,You gotta say heist
561012547189211137,FlareTV - PewDiePie vs T-Series,commands,23,Pls rob Evade Hype#4338
561012580676534282,FlareTV - PewDiePie vs T-Series,commands,15,Pls deposit all
561012605410476063,FlareTV - PewDiePie vs T-Series,commands,10,Pls search
561012624767057950,FlareTV - PewDiePie vs T-Series,commands,7,Pls beg
561012645088460801,FlareTV - PewDiePie vs T-Series,commands,14,Pls gamble all
561012672477528092,FlareTV - PewDiePie vs T-Series,commands,10,Pls search
