ID,Content Length,Content
558427880359460868,14,ZENZUR SHUT UP
558427921874812933,27,I want the real zenzur back
558427936114475039,10,@heartseed
558428292865196067,41,<@!217091781316050946> wtf how am I toxic
558428313299714049,23,zenzur is the toxic one
558428353993113623,40,<@!100300656132231168> isnt zenzur toxic
558428467813679104,3,WTF
558428510796906497,40,<@300132554655399936> shut up toddlercon
558428519454212096,19,ill thanos ur harem
558428574072176641,18,ok im thanosing it
558429141444329487,26,<@!217091781316050946> WTF
558429147962277934,14,HOW AM I TOXIC
558429649328275457,75,<@!217091781316050946> IM NOT TOXIC. JUST WATCH ANIME WITH ME ON KISSANIOME
558434263578443796,28,<@!217091781316050946> toxic
558443741598318617,21,wait i have a server?
558443748451811339,34,<a:HYPERPOGGER:419147861175828500>
558449193639870474,60,<@!180123518334140418> check it out_ taetis is better than u
558449265051959321,27,BLAKE RIBEN IS TALKING TO U
558449271603462145,11,DONT IGNORe
558449278041980937,30,<:DansGame:401503761681612811>
558449283595108354,5,:anry
558449296832200747,1,😠
558449329711349760,4,she*
558449334304243713,3,smh
558449411504472065,26,<:hehe:315823957301526529>
558452416807174165,2,D:
558455750817742848,27,kat posts the same loli gif
558455762129780756,4,lame
558758276989190154,43,<@!126887716532125696> there wont be an eve
558758383872901150,53,i called riot and made sure there is no prestiege eve
558760998505545728,12,im a 5 today
558761077366849556,33,u didnt even answer my ping derpy
558761080441143307,3,smh
558766438827950131,13,apex together
558766452434272256,32,<:KaguyaLewd:474806959904653314>
558820083405815819,4,Noob
558843408970547220,5,smash
558843419598782474,32,<:KaguyaLewd:474806959904653314>
558843979387633734,3,gae
558844465461067807,32,<@191725507300163585> lets smash
558845293387448331,5,gross
558846000706486284,2,:(
558856803828629504,28,<@!217091781316050946> toxic
558857160663236618,30,<@191725507300163585> trade!!!
558857939322929152,14,cuz hwke toxic
558857943135813652,34,<:AngryBalloon:532452746561847326>
559044683121164308,33,kaguya isnt EVEN ON KISSANIME YET
559044686170423297,4,REEE
559044815065448476,29,if u use any other anime site
559044820400865280,8,ur trash
559060636735242240,41,dorm life is fun if u have a good roomate
559060737746665472,15,if not its shit
559061146297040906,222,my roomate last year was a weeb like me so he was chill_ but he liked to party a lot so he dragged me out to frat parties most nights and I would end up drinking so much and sleeping thro classes. Was not a fun year at all
559062340360994816,64,I already lost it during my first year <:huh:462309122998796299>
559062385508483082,52,I told you my friend dragged me out to parties a lot
559062527892258828,70,dude he would show us pics and videos of the shit going on in his room
559062562243739657,27,I would have dipped so fast
559062578958172181,38,idk how he put up with that for a year
559097150714281995,12,he pinged me
559097160231026719,1,😠
559109224492433409,28,<@!198184910073233418> toxic
559109372173615165,17,u know what u did
559109736797044736,20,derpy told me not to
559109745861066791,12,hes above me
559110081132625920,43,derpy is above me and he told me not to wtf
559110459827945628,8,so toxic
559110465364688907,3,wtf
