ID,Author,Content Length,Content
558108496302702603,PokestarFan,0,
558108522185883659,PokestarFan,5,Yikes
558108787265896489,Eliazar,0,
558108911119499275,PokestarFan,3,lol
558108916878278667,PokestarFan,4,nice
558108922955956255,PokestarFan,4,what
558108924859908127,PokestarFan,3,why
558108928081264653,PokestarFan,4,also
558108940106334218,PokestarFan,13,i figured out
558108954740260874,PokestarFan,27,i need to sanitize newlines
558108962550054929,PokestarFan,12,in the thing
558110423648305162,PokestarFan,0,
558110424432902144,PokestarFan,0,
558110424344690712,PokestarFan,0,
558110424713789441,PokestarFan,0,
558110424722178071,PokestarFan,0,
558110425426821161,PokestarFan,0,
558110425833799691,PokestarFan,0,
558110518938959892,PokestarFan,0,
558435829710585868,oliviayellowcat,0,
558444100630609921,PokestarFan,16,congrats discord
558444225654685697,Eliazar,0,
558444728605999110,oliviayellowcat,8,vortnite
558471887936552963,Eliazar,0,
558474390564634635,PokestarFan,4,what
558474395627290645,PokestarFan,3,the
558474398928207872,PokestarFan,4,fuck
558763696613228575,Eliazar,0,
558804892676915225,PokestarFan,0,
558829603188375552,Eliazar,9,aww kitty
559053252503666706,King Snek,10,not really
559100960803389453,oliviayellowcat,0,
560287060964147214,King Snek,14,Cursed_patrick
560287127712301067,King Snek,16,Here’s a Michael
560287174713540608,Eliazar,16,what's a michael
560287235824680971,Eliazar,26,why are the patricks weird
560287250609471509,King Snek,8,vsauce 1
560287284440727562,Eliazar,1,?
560287342066401280,King Snek,0,
560287758476902435,Eliazar,5,Nya!~
560287795441041419,Eliazar,6,rawrr~
560288085603254312,King Snek,28,It’s a lot better with sound
560288236602130435,Eliazar,31,everything's better witb sounds
560288270508883988,Eliazar,37,distract yoj from the creepy monsters
560608651866406913,Eliazar,71,https://tenor.com/view/rin-tohsaka-fate-facial-expressions-gif-11473513
560643855532294177,Eliazar,0,
560979540147568650,oliviayellowcat,0,
560979578793885721,oliviayellowcat,5,SHEEP
560986927365488651,oliviayellowcat,0,
