ID,Author,Content Length,Content
558107170613362689,PokestarFan,2,ok
558107175046610944,PokestarFan,4,nice
558107176451702784,PokestarFan,4,also
558107185436164116,PokestarFan,17,i spent this time
558107210119380994,PokestarFan,25,getting my reader working
558107253786279966,PokestarFan,23,ah lol it reads my msgs
558107258681163790,PokestarFan,4,nice
558428105497116682,PokestarFan,3,wow
558428118235348993,PokestarFan,24,my discord app bot thing
558428141123534848,PokestarFan,14,is a **beast**
558428153572360202,PokestarFan,29,more in <#551761350733594626>
558430807686119435,PokestarFan,45,@everyone give me discord servers to join plz
558430941672898562,Eliazar,3,hmm
558430976414580757,PokestarFan,3,lol
558431193893437460,PokestarFan,37,<@!358359026083430410> here is ur bot
558431199220072470,PokestarFan,3,bit
558431201732591627,PokestarFan,1,*
558431212046254082,PokestarFan,489,```NL[2019-03-21 19:25:11_230] {msgs.py:41} | INFO : Folder Authors\Eliazar\Servers\ createdNL[2019-03-21 19:25:11_230] {msgs.py:41} | INFO : Folder Authors\Eliazar\Servers\Peacecraft\ createdNL[2019-03-21 19:25:11_230] {msgs.py:61} | INFO : File Authors\Eliazar\Servers\Peacecraft\all.csv created with heading ID_Channel_Content Length_ContentNL[2019-03-21 19:25:11_246] {msgs.py:61} | INFO : File Authors\Eliazar\Servers\Peacecraft\main.csv created with heading ID_Content Length_ContentNL```
558431493656018956,Eliazar,4,swet
558431656487288832,PokestarFan,3,lol
558431682500362260,PokestarFan,25,i can send u ur data file
558431691316920330,PokestarFan,10,in a while
558431694231830529,PokestarFan,4,also
558431700359839754,PokestarFan,8,servers?
558431735369695252,Eliazar,8,thinking
558436056903450654,Eliazar,44,someone give me an idea of something to draw
558436315062992936,oliviayellowcat,28,youre already in Superheroes
558436364522225684,oliviayellowcat,32,and youre the mod of Bots anyway
558436404636418058,oliviayellowcat,42,<@!358359026083430410> draw a DC superhero
558436463499411461,Eliazar,7,a thing
558436479240634385,Eliazar,3,one
558436485842468885,Eliazar,8,specific
558436493828423717,Eliazar,5,thing
558436524665077762,Eliazar,25,preferably not a humanoid
558436536119721994,oliviayellowcat,15,draw Wally west
558436540221620224,oliviayellowcat,2,:(
558436548392124416,Eliazar,12,but it xanbe
558436564037009408,Eliazar,6,can be
558436595057819658,oliviayellowcat,14,WALLY WEST!!!!
558436610635726888,oliviayellowcat,16,KID FLASH!'nnnnn
558436761060245515,oliviayellowcat,8,WALLYYYT
558436879922364426,oliviayellowcat,0,
558436937665478668,oliviayellowcat,0,
558437014324903946,oliviayellowcat,0,
558437062475513877,oliviayellowcat,22,but wait! theres more!
558437245321871365,oliviayellowcat,0,
558437315282993198,Eliazar,7,wally t
558437340260073472,Eliazar,3,IoI
558437364561739786,Eliazar,23,william walter thompson
558437378847670297,oliviayellowcat,0,
558437421482508288,oliviayellowcat,15,hahahah wally t
558437481440215063,oliviayellowcat,47,but pls draw wally west unless you dont want to
558437520778723338,Eliazar,4,mkay
558437527409917952,oliviayellowcat,30,i will give you the one dollar
558437585735909377,Eliazar,40,well it won't be a drawing of wally west
558437621244624917,oliviayellowcat,7,:( okay
558437652265828362,Eliazar,34,it'll be a drawing *of* wally west
558437693390979073,oliviayellowcat,7,ummmkay
558437706804363294,Eliazar,17,idk how to xplane
558437711921545266,Eliazar,3,but
558437734977372160,oliviayellowcat,0,
558437746503319564,Eliazar,18,but it'll be weird
558437786550796289,oliviayellowcat,9,okay cool
558438097830936576,oliviayellowcat,0,
558438262612557834,oliviayellowcat,18,me eating 'dinner'
558438411644436481,oliviayellowcat,0,
558441465311658004,Eliazar,47,teenage dream by katy perry gives me the creeps
558441559511793665,PokestarFan,2,oh
558441565605855252,PokestarFan,4,wait
558441574456098858,PokestarFan,9,the album
558441584958636032,PokestarFan,11,or the song
558442139646951424,Eliazar,4,song
558442198425927690,Eliazar,26,gives double awake feeling
558442233653624854,Eliazar,15,and is darkness
558442255145369605,Eliazar,13,and aloneness
558442282152361985,Eliazar,12,but not dark
558442294408249353,Eliazar,9,but misty
558442805324939322,Eliazar,11,like a boat
558442876900474890,Eliazar,14,OH MY HECKIN G
558442940523872258,Eliazar,25,'tis orpheus and his wife
558442997688172555,Eliazar,47,and l'm the wife sitting behind him in the boat
558443041514455080,Eliazar,4,wait
558443052176375808,Eliazar,2,no
558443068626567198,Eliazar,12,too sensical
558444580308123659,oliviayellowcat,9,wait waht
558444678006046723,oliviayellowcat,44,lmao orpheus gonna look at you like a sucker
558444705377943572,PokestarFan,1,?
558444733417127937,PokestarFan,3,uhh
558444773476794368,PokestarFan,53,<@!358359026083430410> it sounds like ur on acid 24/7
558444806095765505,PokestarFan,25,or you ate a heavy edible
558444842888200193,PokestarFan,20,edible = cooked weed
558444882574704640,Eliazar,2,um
558444888832868380,Eliazar,1,?
558444917022654477,Eliazar,20,is that a good thing
558444933179244546,PokestarFan,2,no
558444982072246303,oliviayellowcat,5,nasty
558444998404734976,oliviayellowcat,20,do not eat the weeds
558445011696615434,oliviayellowcat,20,only for guinea pigs
558445124095574027,Eliazar,20,what's on acid mean?
558445138263670826,oliviayellowcat,46,they go nom nom i pick them weeds from outside
558445158807371776,oliviayellowcat,17,its a burny thing
558445162431250442,Eliazar,18,what's = what does
558445184661323787,oliviayellowcat,11,very low pH
558445222217121794,Eliazar,21,so how can l be on it
558445273895010304,Eliazar,36,that's why confusion l am expressing
558445275027341324,oliviayellowcat,40,if you are in a boat on an acid lake ofc
558445381457805344,oliviayellowcat,37,doesnt soda taste like acid water????
558445437162356747,Eliazar,110,but <@199605025914224641> l can't be in an acid lake and you see me on the bus sometimes so l'm a school potat
558445611557453855,oliviayellowcat,26,but acid lakes are cool :o
558445643711119361,PokestarFan,15,im not involved
558445654201073674,PokestarFan,3,bye
558445673494609930,oliviayellowcat,75,in beyonders there was this cool acid lake that you had to run on top of it
558445678087503882,oliviayellowcat,4,like
558445703605780481,Eliazar,34,you need to explainw hat you mean!
558445704570208285,oliviayellowcat,45,it was only solid if there was pressure on it
558445726162747402,oliviayellowcat,32,otehrwise you fall into the lake
558445754469974036,oliviayellowcat,38,so you couldnt stop running or jumping
558445765828149269,oliviayellowcat,15,<3 brandon mull
558445805221183489,oliviayellowcat,0,
558445807989161994,oliviayellowcat,0,
558445814138011648,oliviayellowcat,0,
558445814297657384,oliviayellowcat,0,
558445815798956054,oliviayellowcat,0,
558445861449891871,oliviayellowcat,48,i personally extrated these with json and hashes
558445863740112897,oliviayellowcat,0,
558445864457076737,oliviayellowcat,0,
558445867187830806,oliviayellowcat,0,
558445869452754944,oliviayellowcat,0,
558445872195567627,oliviayellowcat,0,
558445874083266573,oliviayellowcat,0,
558445897130704917,PokestarFan,4,jeez
558445900364775424,oliviayellowcat,48,i personally extrated these with json and hashes
558445906429476906,PokestarFan,16,did someone find
558445913471713280,Eliazar,21,calm4.ogg is the best
558445913173917728,PokestarFan,10,and upload
558445924465246208,PokestarFan,15,the sound files
558445929800400896,PokestarFan,7,for mc?
558445944111366144,oliviayellowcat,16,I EXTRACTED THEM
558445954181758996,oliviayellowcat,336,i personally extrated these with json and hashesi personally extrated these with json and hashesi personally extrated these with json and hashesi personally extrated these with json and hashesi personally extrated these with json and hashesi personally extrated these with json and hashesi personally extrated these with json and hashes
558445963891572769,oliviayellowcat,11,it was hard
558445986041692180,PokestarFan,2,uh
558445996229787668,Eliazar,34,<@366986062599290883> do calm4.ogg
558446004773453835,PokestarFan,27,how do u extract with hases
558446011152859156,PokestarFan,6,hashes
558446035060523008,oliviayellowcat,17,you read the json
558446063443247120,oliviayellowcat,24,ok ill do calm 4 one sec
558446075493613570,PokestarFan,3,YES
558446084062707713,PokestarFan,7,CAT.OGG
558446107836022823,oliviayellowcat,5,ARSHA
558446124499861514,oliviayellowcat,18,CALM4 DOESNT EXIST
558446159300132886,oliviayellowcat,18,only calm1 2 and 3
558446188014207020,PokestarFan,3,lol
558446228040318978,Eliazar,32,calm4.ogg was removed from mc :(
558446259656982543,oliviayellowcat,0,
558446260118356015,Eliazar,33,but is still a thing on interwebs
558460030635081738,PokestarFan,138,here is the first installment. First of all_ DO NOT USE PYTHON TO PARSE_ as there are some messagess with newlines in them that were added
558460050906021919,PokestarFan,15,open with excel
558467863229235209,Eliazar,58,<@199605025914224641> can you please explain what you mean
558474255201992704,PokestarFan,5,later
558757169990729729,Eliazar,3,wha
558757219362144267,iTecX,2,ok
558757303654809606,Eliazar,15,who pin ged me?
558758687012028416,iTecX,5,noone
558762349146931211,PokestarFan,3,lol
558762369820393472,PokestarFan,29,it was <@!323980004285349888>
558762426816921602,PokestarFan,65,jeez this song gave me so much nostalgia so i had to listen along
558762544286793749,PokestarFan,18,discord is so mean
558764058187399168,oliviayellowcat,10,talky now?
558764113946345482,Eliazar,5,what%
558764229587501058,oliviayellowcat,29,<@!323980004285349888> voice?
558764918858317847,iTecX,35,https://repl.it/live/5Xo2nKEMSk83dQ
558768011188633620,Eliazar,53,good song https://www.youtube.com/watch?v=eaDeTV-LLYA
558768061616881676,PokestarFan,3,;p;
558768066079752197,PokestarFan,3,lol
558768071750451205,PokestarFan,4,nice
558768105430712320,PokestarFan,41,<@!358359026083430410> linking zelda vids
558768129153564678,PokestarFan,22,*nobody was surprised*
558768183591305252,Eliazar,0,
558768217116639232,PokestarFan,1,👏
558806110396481546,iTecX,71,<@!199605025914224641> y does jetbrains ide have a discord integration?
558806133280866324,PokestarFan,6,Plugin
558806144500629505,iTecX,1,o
558806155275796540,iTecX,4,kool
558806156336824408,PokestarFan,3,Lol
558806243330883584,PokestarFan,42,@everyone **DO NOT WATCH HOGH SCHOOL DXD**
558806486470492184,iTecX,3,umm
558806502165446657,iTecX,9,okeydokey
558815890368364565,King Snek,17,now i'm intrigued
558818170438287390,PokestarFan,19,Lol I misspelled it
558818198372483073,PokestarFan,20,It’s HIGH SCHOOL DXD
558818249404448781,PokestarFan,62,but ofc when I go on caps mode my keyboard doesn’t autocorrect
558829507885268992,Eliazar,22,what's high school dxd
558991974724534273,minecaftakiva,4,sure
558993419100487680,iTecX,16,i need ur pearls
558993441384693791,iTecX,16,but i got powder
559032877732462612,iTecX,2,ok
559060217464094730,oliviayellowcat,73,would you walk thru times square to see a giant picture of captian marvel
559060378357596181,oliviayellowcat,50,i havent gotten trampled by a herd of tourists yet
559089143984947230,PokestarFan,22,https://xkcd.com/2126/
560287848054521867,King Snek,3,Yep
560287920108601348,Eliazar,8,why then
560288107384143873,Eliazar,0,
560288346782302218,Eliazar,15,order wrong grr
560602491373355028,oliviayellowcat,92,I JUST WANTED TO WATCH SOME BATMAN AND IM A LITTLE CONCERNED WITH WHAT NETFLIX IS SUGGESTING
560643915783602176,Eliazar,43,guyswhatdoldoiflhaveadategoshgoshgosheeeeek
560646210944499742,Moongirl,11,go I guess?
560649800891236365,Eliazar,21,but what do l doooooo
560976269282377763,oliviayellowcat,18,GUYS IS NOTCH EVIL
560976676306026509,King Snek,21,what does a smoker do
560976729192136708,King Snek,50,notch went off the deep end and drank the kool aid
560976747483627549,oliviayellowcat,43,i think it cookes food faster but only food
560976763765653517,oliviayellowcat,18,what did notch do?
560976764130689034,King Snek,3,ooo
560976823526096906,King Snek,48,he bought into a bunch of alt right conspiracies
560976841364733952,King Snek,14,hes insane now
560976849618862111,oliviayellowcat,7,OOF 100
560976850898386954,King Snek,2,:(
560976876697550869,oliviayellowcat,2,:(
560977272308236334,oliviayellowcat,26,wait lmaoooo is he a qanon
