ID,Content Length,Content
560287237003018240,2,Hi
560287407304474647,3,Lol
560287439021932574,17,Very motivational
560287472135700511,14,Vent **BITCH**
560287622707281921,28,Maybe you can go this Friday
560287664369303573,2,X2
560644914237669376,4,Lmao
560950163850395668,16,Gtfo from where?
560950610569068567,2,Oh
560950637639106570,22,I’m sorry to read that
560950664964866060,21,And what do you like?
560950702935900160,28,Like if it’s not engineering
560950783357747200,8,Like cs?
560950802965856275,15,And programming
560955369535307888,4,True
