ID,Content Length,Content
558832658784714775,3,lol
558845528490770465,18,Rate up rain when?
558845659097202700,4,Okie
558845684682326044,15,I wanna mlb her
558845789523410954,21,i thought sinon first
558845866438557700,4,yeah
558868219394260993,12,30S rank 2 🤔
558868343994712085,20,if you in my bracket
558868398159691786,7,rank 20
558868480355598336,9,that nice
558868592079405067,20,i still at the first
558868857326927872,5,&r lb
558869014315532288,3,Yes
558869047299801098,5,eh no
558869082317914122,14,global discord
558869097304293376,14,but im from AS
558869365773172751,40,<@!151427882038722560> still me at first
558869448551825418,13,in my bracket
