ID,Channel,Content Length,Content
558813202641715201,general,0,
558813212649193473,general,9,holy h*ck
558842975916916736,general,55,i bet you dont throw emeralds on your big titty goth gf
558842982816808973,general,0,
558845504817987584,general,52,why live when you can pay someone to do it for you 😎
558845521046011964,general,4,wait
558846921058287636,general,10,kill jerry
558847065455722497,general,23,i recognize those wheat
558847071709429760,general,12,see you soon
558847251561316352,general,12,yes kill him
558847462828277761,general,14,yall ever just
558847469832634369,general,1,🥚
558849434457210891,general,1,F
