ID,Channel,Content Length,Content
559088621161021443,off-topic,28,oh shit Raddest is a mod now
559088722776293383,off-topic,4,what
559089690108493824,off-topic,27,<@264768008948285441> proof
559089862850904249,off-topic,14,but.. you know
559089901916782592,off-topic,20,he has a higher role
559090009156747265,off-topic,11,i dont know
559090062730592303,off-topic,4,nani
559090298077052930,off-topic,33,but Robert still works for Mojang
559090373822251011,off-topic,9,i.. think
559090458857570344,off-topic,93,i found his name through twitter (no stalky_ it was in his profile) and found him no Linkedin
559090542110048333,off-topic,14,im so confused
559090750470488074,off-topic,35,but Murtag is still minecraft staff
559090858851434562,off-topic,20,im an idiot im sorry
559092189120954402,off-topic,35,<@557711112750104576> but he's cool
