ID,Server,Channel,Content Length,Content
560627561697378326,Official Fortnite,battle-royale,8,Hey guys
560627669457174548,Official Fortnite,battle-royale,109,How many points do I need to get in the arena thing to get qualified to the tournament where I can win money?
