ID,Channel,Content Length,Content
560649345511325703,general,19,**Hello_ everyone**
560649411999563796,general,36,How are you_  <@380928993144340482>?
560649537467973632,general,48,That's good to hear. I am also doing fine today.
560649598499291139,general,28,Hello  <@460592247377756171>
560649703054901252,general,7,O o f .
560649799863631873,general,2,:v
560649943854088193,general,34,That would be a nice pizza flavor-
560650169347997707,general,5,I do.
560650292836696066,general,69,I have only watched the anime series.. But I have seen the gameplays.
560650353859756032,general,24,D a n g a n r o n o a xD
560650428732145674,general,5,Onay.
560650479705653278,general,3,Oof
560650607027945485,general,20,Spoilers_ of course.
560650638363590664,general,13,And that too-
560650756617666561,general,2,XD
560650799567601747,general,9,Yeah lol.
560651040219987968,general,4,O h.
560651088827777025,general,11,**n e o w**
560651228455895074,general,25,<@514838105065390093> eyy
560651401194242048,general,39,._. in my opinion_ Chiaki is best girl-
560651466327588894,general,5,Okay-
560651550834294799,general,20,What's a tourban? :V
560651739838152824,general,7,Oh lol.
560651795446366219,general,56,<@325122999789551616> are you a Nagito fan or something?
560652005094326272,general,29,WhAt'S a ToUrbAn oahdoshiwhw-
560652222346559488,general,28,Hello  <@557899130618511361>
560652362000236544,general,5,O h .
560652484784422912,general,52,<@325122999789551616> i agree with Angie being best-
560652994774040576,general,7,Oh wow.
560653106006982656,general,84,**This all started with  <@460592247377756171> asking if someone knows Danganronpa**
560653244028944386,general,35,<@478791798345433088> it is a game.
560653305252937768,general,46,<@383681993508126722> goodnight. Sweet dreams.
560653324270174255,general,32,<@325122999789551616> yes please
