ID,Channel,Content Length,Content
558456822755753986,battleroyale-images,8,YESSSSSS
558458847891816460,fortnite-general,52,Can’t wait to see the new porn of the new devil skin
558459005778001972,battleroyale-images,59,*Oh wow_ an ikonik skin_ we should fucking bow down to you*
558459548260892673,battleroyale-images,42,Newsflash_ no one gives a flying fuck dude
558756473144868874,fortnite-general,35,110+54+77 is more than 200 correct?
558756572302409733,fortnite-general,51,Then explain to me how the fuck this guy didn’t die
558756803710550029,fortnite-general,24,He was on a quad crashed
558801824019382282,battleroyale-images,26,PLEASE bring back Nitelite
558802433384513536,battleroyale-images,20,Awful shop as always
558808275919962122,battleroyale-images,42,Get that homosexual gay ass shit outa here
558827824857874454,battleroyale-images,14,Very clean win
558828370520047617,battleroyale-images,48,Not my most kills_ but still a really clean game
559101174956163085,battleroyale-images,61,This one got my blood pumping_ he kept boxing me in the storm
560634312731394059,lfg-battleroyale-console,96,Looking for someone just to play a match with me on switch for the challenge_ add RattleSnake457
560634674951618592,battleroyale-images,4,Drop
560985613197901835,battleroyale-images,51,<@!524353110551035904> you finally got your wrap gg
