ID,Content Length,Content
560995443576930305,3,!!!
560998178124595200,88,roblox erases the brain cells of children every day.NLI love Minecraft.NLNLNLhaha how funny.
560998470199017482,16,Have a Russian?!
560998729948069914,35,I love Minecraft and Geometry dash!
560998965454176260,1,)
560999026892210207,15,I am ANGRY CAT!
560999086019313683,27,<:mcpig:302439003012202496>
560999393101348864,11,SPONGE-BOB!
560999554493710358,28,HOHOHO Its very COOL blocks!
560999645636198401,11,UC flowers!
561000154191233054,124,Guys I'm bad at pvp.NLWho knows how to help me? I reviewed all the guides on YouTube and did not understand how this is done.
561000388124475403,25,my CPS 5-9 it's a maximum
