ID,Content Length,Content
558816492250988565,3,Oof
559021088705609729,29,I can’t change in this server
559021115314536448,27,I want only for this server
559021192657240089,10,Anyways gn
559021217290518538,18,It’s 10:30 pm here
559021298425004032,31,<@406092049130061825> Singapore
559021486526955541,32,It’s stressful to study here tbh
559021558958391306,19,Good luck with that
559021741738033162,28,I guess but still_ good luck
559021824285999125,3,Wtf
559021866358931477,37,Great then I failed all subjects then
559021935158231051,21,My highest is 90% soo
559021995635769355,4,Same
559022064300851207,23,Math is my best subject
