ID,Author,Content Length,Content
558761104457859082,MEE6,46,**ZeroDeathsGaming#6009** left. What a ploopy!
558766295231889409,MEE6,153,Hey <@402455723247665153>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
558788942392983596,MEE6,153,Hey <@249663953297211392>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
558793055348719639,MEE6,153,Hey <@458649825089683490>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
558793461390770177,MEE6,60,**Clock | I7 8700K | 16GB | 2080#1960** left. What a ploopy!
558794657337966598,MEE6,153,Hey <@542764773100617739>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
558794771292749824,MEE6,153,Hey <@458649825089683490>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
558799115211767811,MEE6,39,**TSU_OWRYX#9426** left. What a ploopy!
558801395059392534,MEE6,60,**Clock | I7 8700K | 16GB | 2080#1960** left. What a ploopy!
558802315956453376,MEE6,44,**King Tangerine#6581** left. What a ploopy!
558802514141511680,MEE6,44,**Der Übermensch#8223** left. What a ploopy!
558809079569580055,MEE6,40,**Glitzerate#1337** left. What a ploopy!
558817380969611294,MEE6,153,Hey <@349980985070321664>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
558823775945097216,MEE6,39,**Coolstew8#6027** left. What a ploopy!
558824659684950016,MEE6,153,Hey <@396469289521119245>_ welcome to the **Discord of a Wimpy Kid**! Enjoy your stay! Make sure to read the <#477826997310193675> and have a great time!
