ID,Author,Content Length,Content
558762084188422144,PeterC800,10,b!use ar50
558762134427664404,BoxBot,147,<@538077108904132610> -> You do not have enough ammunition to use this gun! This gun requires <:50_bmg_bullet:429238393520783360> `.50_bmg_bullet`.
558762174978326559,PeterC800,13,b!use barrett
558762181886476289,BoxBot,147,<@538077108904132610> -> You do not have enough ammunition to use this gun! This gun requires <:50_bmg_bullet:429238393520783360> `.50_bmg_bullet`.
558762281236955201,PeterC800,12,b!use magnum
558762281698197507,BoxBot,64,<@538077108904132610> -> .44_magnum_bullet is not a usable item!
558762325075689485,PeterC800,8,b!use 44
558762326464135169,BoxBot,96,<@538077108904132610> -> Did you mean one of the following items?:NL.44_magnum_ .44_magnum_bullet
558762363877064724,PeterC800,17,b!item .44 magnum
558762368180551765,BoxBot,24,<@538077108904132610> ->
558762410312204298,PeterC800,13,b!use .44 mag
558762416096149553,BoxBot,24,**Finding victim(s)...**
558762544500834305,BoxBot,87,<@538077108904132610> -> You killed <@551614791689437184> and stole 70% of their money.
558762545209409559,BoxBot,3,...
558762546522226738,BoxBot,3,...
558762547210354703,BoxBot,3,...
558762744048910348,PeterC800,6,*sigh*
558762746670219284,PeterC800,7,Oh Phil
558847106563964949,raki,1,F
558848412229828638,PeterC800,1,F
558848433088102400,PeterC800,3,b!u
558848464579067905,BoxBot,315,<@538077108904132610> -> <:common_c:414196911499902991><:common_o:414196911768076289><:common_m:414196911336062976><:common_m:414196911336062976><:common_o:414196911768076289><:common_n:414196911105507359> **bandage** and <:exp:430736413156179988> **5 EXP** received! You may use this command again in **01:00:00**.
558848592841015306,PeterC800,3,b!t
558848603272249384,BoxBot,24,<@538077108904132610> ->
558848630161670155,BoxBot,108,<@538077108904132610> -> ❌ **Reed Richards** was the incorrect answer. **Henry Pym** was the correct answer.
558848648352366601,PeterC800,7,b!claim
558848650495787018,BoxBot,193,<@538077108904132610> -> You can vote for us every 12 hours on discordbots.org to receive a rare box! Voting on weekends rewards you with an ultra rare box! <https://discordbots.org/bot/boxbot>
558849790570659840,PeterC800,11,b!use ultra
558849809381982213,BoxBot,163,<@538077108904132610> -> <:epic_e:414371619524313109><:epic_p:414371619490758657><:epic_i:414371618974990337><:epic_c:414371619591684096> **henry_45-70** received!
558849848024104986,PeterC800,6,Yeeyee
