ID,Author,Content Length,Content
558757190844940318,FormulatedMathematic,17,New rule: No guac
558769101653278721,WalterClements3232,18,when guac is extra
558769154325479436,FormulatedMathematic,1,😡
559073938563530763,VesperCire,67,Good morning USA NLI have a feeling it's going to be a wonderful day
559078549110128642,docwombat,18,The sun in the sky
559078565522440203,docwombat,23,has a smile on his face
559078596166025236,docwombat,41,he's giving a salute to the american race
560624535745855535,>~{ᏩᎡᎪNᎠ}~<,87,Stope making bootleg cards or I will water board you with apple cider vinegar thank you
560624581472288768,VesperCire,10,I will too
560624944258482196,w334,9,so will I
