ID,Author,Content Length,Content
558428643299164160,raki,42,i love how the biggest words are fuck raki
558428714699063334,raki,25,.wc <@117361819022131206>
558428747364302868,NotSoBot,14,ok_ processing
558428757988343817,NotSoBot,0,
558428796626272266,raki,25,.wc <#477823719868203038>
558428798136352778,NotSoBot,14,ok_ processing
558428843870781471,NotSoBot,0,
558428902133989377,>~{ᏩᎡᎪNᎠ}~<,3,Wow
558428966667681824,raki,4,fuck
558433167925575690,raki,30,.avatar <@!327879674552254464>
558433169452302336,NotSoBot,130,`docwombat#6969`'s avatar is: https://cdn.discordapp.com/avatars/327879674552254464/1e3f3d8c89c9687e4a21ca1f513be321.png?size=1024
558433247554568193,docwombat,26,.wc <@!327879674552254464>
558433249228226575,NotSoBot,14,ok_ processing
558433257058861066,NotSoBot,0,
558433276185018398,docwombat,4,wtf?
558433309416357902,>~{ᏩᎡᎪNᎠ}~<,48,.wc <@!327879674552254464> <#477823719868203038>
558433310435442709,NotSoBot,14,ok_ processing
558433315670065155,NotSoBot,0,
558433379432005635,>~{ᏩᎡᎪNᎠ}~<,25,.wc <@159985870458322944>
558433381650661388,NotSoBot,14,ok_ processing
558433388566937603,NotSoBot,0,
558435920442032138,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558435926456533023,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558435935122096128,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558435971838771200,Glitzerate,11,Quit it out
558436054277816352,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436060711878708,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436067481616427,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436186021036032,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436193331838986,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436201049227265,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436216551243786,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436223740280847,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436231336165406,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436239838150656,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436248092409919,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436257475199017,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436359287865366,Glitzerate,68,<@!523930253769572373> your mute's been extended to 4:00PM 3/22 EST.
558436390963249163,>~{ᏩᎡᎪNᎠ}~<,2,Ok
558436393647341588,Glitzerate,16,Quit pinging me.
558436398751940638,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436409065603083,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436416267354153,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436423334625337,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436433182982144,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436466636881930,>~{ᏩᎡᎪNᎠ}~<,30,Its funny how you think I care
558436475499446272,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436483128885294,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558436493144883220,>~{ᏩᎡᎪNᎠ}~<,22,<@!349980985070321664>
558437253060231179,PokèCord,30,.avatar <@!365975655608745985>
558437253467340811,Pokécord,92,My prefix in this server is ``p!``. To learn how to use the bot_ use the ``p!help`` command.
