ID,Author,Content Length,Content
558428093321314314,MEE6,0,
558433219863642132,MEE6,0,
558435766250897438,MEE6,0,
558443908284284938,MEE6,0,
558445739609686016,MEE6,0,
558459537208901857,MEE6,0,
558460529933549588,LethalTootsiePop,52,oh god oh fuck <@&477827166097113089> one up i think
558462831062941696,MEE6,0,
558468414533009469,MEE6,0,
558755228631957506,Hydra Bob,28,isn't this like the 10th one
558755261515431988,raki,9,yeah lmao
558760444286861382,MEE6,0,
558763759943024650,MEE6,0,
558766809181061150,MEE6,0,
558767609903054918,MEE6,0,
558785893205278720,MEE6,0,
558787182421344258,MEE6,0,
558787950566047746,MEE6,0,
558791044506845224,MEE6,0,
558792595736756225,MEE6,0,
558793302435037187,MEE6,0,
558793737417916476,MEE6,0,
558794518040674315,docwombat,8,fuck off
558797939820986372,Commander Dodo,59,<@&477827166097113089> one up that’s a repost from insta OC
558801050480410635,MEE6,0,
558801504115621910,MEE6,0,
558805784838799371,MEE6,0,
558805896768126976,MEE6,0,
558806541239582730,MEE6,0,
558806575670755328,docwombat,4,what
558808341913141249,Glitzerate,49,Dear Dumb Diary came out way fucking before DOAWK
558808418857648148,Glitzerate,71,Most likely even  before the online version got the first page released
558809643993006100,MEE6,0,
558810082163556352,MEE6,0,
558812622045052939,docwombat,4,what
558812780850053130,MEE6,0,
558813406585552915,MEE6,0,
558814078202544148,Xerped,22,<@&477827166097113089>
558817213478469633,MEE6,0,
558818873739051032,Commander Dodo,22,<@&477827166097113089>
558823967809470496,MEE6,0,
558824374073819136,MEE6,0,
558828484508647434,Glitzerate,31,greg car isn't relevant anymore
558845317685182504,MEE6,0,
558846456136466433,MEE6,0,
558848472556634122,Commander Dodo,22,<@&477827166097113089>
558849123407626250,raki,15,Removed already
558850053033295872,MEE6,0,
558850232985714737,MEE6,0,
558850496014581770,MEE6,0,
558850636771491840,MEE6,0,
558852027124416573,MEE6,0,
558855422740791321,perpslo10993,32,this kind of fits in r/fuckmanny
558859469778583564,MEE6,0,
558863985995153429,MEE6,0,
559002782066016272,MEE6,0,
559005204582891520,MEE6,0,
559009255273922571,Harold McGrady,6,repost
559031937268711424,MEE6,0,
559032260192501800,Hydra Bob,71,I'm knew here so I don't know if I should ping safety patrol but I will
559032284116942888,Hydra Bob,22,<@&477827166097113089>
559032414274322488,raki,25,You pinged the right guys
559032422839222295,raki,7,Removed
559032809340010521,Hydra Bob,7,Niiiice
559034897486970881,MEE6,0,
559045102178140195,MEE6,0,
559049316841291816,MEE6,0,
559062589494263828,MEE6,0,
559065363258671124,MEE6,0,
559073461163786250,Glitzerate,6,bro fr
559097108662190091,MEE6,0,
559106132300398709,MEE6,0,
559109487324299264,MEE6,0,
559109952568950792,MEE6,0,
560286788237656074,MEE6,0,
560628286800134150,MEE6,0,
560643088670785546,MEE6,0,
560644940233703446,MEE6,0,
560644979228147728,LethalTootsiePop,4,what
560645060027219987,LethalTootsiePop,32,what would that even be used for
560645130512498688,LethalTootsiePop,8,oh i see
560645207348084759,LethalTootsiePop,34,the findafriend has been taken out
560645645174571008,MEE6,0,
560646416813391872,MEE6,0,
560646714898251777,Commander Dodo,22,<@&477827166097113089>
560646726797492239,LethalTootsiePop,6,repost
560646765246939136,LethalTootsiePop,26,and edgy if not low effort
560647536009019392,Shaffeblasta,7,Removed
560647660521127936,Shaffeblasta,17,And the nsfw post
560650888428126218,MEE6,0,
560651020364021772,>~{ᏩᎡᎪNᎠ}~<,37,<@&477827166097113089> repost I think
560651697563893770,Shaffeblasta,95,I usually try to find the old Post to confirm it's a repost but I can't find one for this post?
560651932411363328,Shaffeblasta,81,There's some of these posts about the same song_ but this seems to be made by him
560652133423251486,Shaffeblasta,58,I guess it technically isn't a repost so I'll let it slide
