ID,Author,Content Length,Content
558843193064423464,puppo boye (might have cancer),37,SLOB ON ME KNOB_ LIKE CORN ON THE COB
558861986688008192,Xerped,2,No
559005048206524427,ᴋᴇᴀʏ™/Hidendra69,0,
559008302034321419,Chad,2,Ok
559010105362874368,Glitzerate,4,damn
559021135606317070,Hehe_Bruhmoment,5,Harsh
559065647863169025,>~{ᏩᎡᎪNᎠ}~<,4,Doot
559109521168138303,John Fortnite Kennedy,0,
560287665275273247,big chungus,49,undyne is in the long haul and thats cool i buess
560287676578922497,big chungus,5,guess
561012736809762836,perpslo10993,0,
