ID,Channel,Content Length,Content
558825828398399509,stw-trade,24,Who trade herb fibrous ?
558832611435216931,stw-trade,40,[H] herbs [W] malachite and gun [P] Xbox
558844855195795496,stw-trade,32,[H] malachite [W] Herbs [P] Xbox
