ID,Channel,Content Length,Content
558794515096403974,memes,8,Pls meme
558852599118561286,pewdiepie-vs-tseries,26,Shawn did not fork his cat
558853265832542230,general,11,GAO But its
558853279405309952,general,4,When
558853285071683584,general,8,Jeniffer
558853293405896704,general,3,UWU
558853299760267264,general,3,Nah
558853308241018880,general,3,Hue
559003164347727873,commands,9,384p28ofp
559003237424955392,commands,7,pls beg
559003405603831839,commands,10,pls search
559003427422732316,commands,15,pls deposit all
559003444615053312,commands,7,pls bal
559003569752244227,commands,11,pls store 4
559003605223342081,commands,11,pls store 3
559003687905918977,commands,7,pls beg
559003736274501672,commands,10,pls search
559003769564823564,commands,15,pls deposit all
559003841811447809,commands,25,wut <@542718101578448916>
559003867702886401,commands,1,k
559003922715377665,commands,1,k
559003934254039044,commands,7,pls bal
559003970882764811,commands,7,pls beg
559003988817739776,commands,10,pls search
559004029737500672,commands,15,pls deposit all
559004086360342529,commands,22,pls notification clear
559004138248077319,commands,7,pls beg
559004159068733450,commands,7,pls bal
559004220561293313,commands,8,pls rich
559004344910086154,commands,9,pls daily
559004519225229313,commands,15,pls deposit all
559004529815715856,commands,7,pls bal
559004626519588904,commands,8,pls rich
559004731184250880,commands,24,oof where ur name julian
559004763287584790,commands,8,pls rich
559004916014776320,commands,15,pls deposit all
559004947522387999,commands,9,pls bet 2
559004983928815616,commands,7,pls bal
559005049087459371,commands,40,<@516446658943385612> can u give me 1000
559005167949709322,commands,10,pls search
559005189449711626,commands,7,pls beg
559005238632382496,commands,15,pls deposit all
