ID,Channel,Content Length,Content
560632209422417921,fortnite-general,3,ree
560633790825889852,fortnite-general,3,OK.
560635177034842127,off-topic,6,not me
560635234488418339,fortnite-general,5,REEEE
560638904798019584,off-topic,18,Wanna n word pass?
560639010826092567,off-topic,90,https://cdn.discordapp.com/attachments/543288383347359756/560610570294919199/image0-11.jpg
560639705734053900,off-topic,91,RED ALERT 🚨 RED ALERT🚨 PEWDS MUST WIN 🚨 COPY THIS AND PAST IT IN THE COMMENTS OF T SERIES 🚨
560639804505849873,fortnite-general,91,RED ALERT 🚨 RED ALERT🚨 PEWDS MUST WIN 🚨 COPY THIS AND PAST IT IN THE COMMENTS OF T SERIES 🚨
560639808129597460,stream-video-promo,91,RED ALERT 🚨 RED ALERT🚨 PEWDS MUST WIN 🚨 COPY THIS AND PAST IT IN THE COMMENTS OF T SERIES 🚨
560639818355179551,lfg-creative,91,RED ALERT 🚨 RED ALERT🚨 PEWDS MUST WIN 🚨 COPY THIS AND PAST IT IN THE COMMENTS OF T SERIES 🚨
560640009531686914,creative-discussion,91,RED ALERT 🚨 RED ALERT🚨 PEWDS MUST WIN 🚨 COPY THIS AND PAST IT IN THE COMMENTS OF T SERIES 🚨
560640171838537751,creative-discussion,4,no u
