ID,Content Length,Content
558828981240201246,72,<:youtube:335112740957978625> **Searching** 🔎 `youre such a fucking hoe`
558828983051878400,75,<:youtube:335112740957978625> **Searching** 🔎 `shrek is love shrek is life`
558828984037539851,98,**Playing** 🎶 `Kanye West & Lil Pump ft. Adele Givens - "I Love It" (Official Music Video)` - Now!
558828985325191182,0,
558829005084819457,26,**Skipping?** (1/6 people)
558829137087692811,62,<:youtube:335112740957978625> **Searching** 🔎 `space jam song`
558829141621997589,0,
558829221863096341,31,📭 **Successfully disconnected**
558829231354675200,73,<:youtube:335112740957978625> **Searching** 🔎 `the world revolving remix`
558829234336956416,76,**Playing** 🎶 `DELTARUNE - THE WORLD REVOLVING Remix (Jevil's Theme)` - Now!
558829302700048404,36,❌ **Nothing playing in this server**
558829341006626837,62,<:youtube:335112740957978625> **Searching** 🔎 `space jam song`
558829342445142071,43,**Playing** 🎶 `Space Jam Theme Song` - Now!
558829383322697778,75,<:youtube:335112740957978625> **Searching** 🔎 `shrek is love shrek is life`
558829385268854794,0,
558829473991229466,26,**Skipping?** (1/6 people)
558829476453285889,73,<:youtube:335112740957978625> **Searching** 🔎 `the world revolving remix`
558829478810484737,0,
558829501786619913,61,<:youtube:335112740957978625> **Searching** 🔎 `hamood habibi`
558829503816663047,0,
558829519642034176,61,<:youtube:335112740957978625> **Searching** 🔎 `intense music`
558829522087182356,0,
558829546321739777,86,✅ **Removed** `World's Most Intense & Heroic Music | 2-Hour Epic Uplifting Music Mix~`
558829623165845515,67,<:youtube:335112740957978625> **Searching** 🔎 `megalovania earrape`
558829625069797389,51,❌ **Cannot play a song that's longer than 3 hours**
558829672612364289,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558829674839539737,0,
558829836072648734,67,<:youtube:335112740957978625> **Searching** 🔎 `pickle chin ahh boi`
558829837045858326,0,
558829901839466517,59,<:youtube:335112740957978625> **Searching** 🔎 `oof earrape`
558829903408005140,0,
558829941979086868,34,✅ **Removed** `Roblox Oof EARRAPE`
558829947620425729,31,📭 **Successfully disconnected**
558829979488747553,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558829981715660800,46,**Playing** 🎶 `Undertale - Megalovania` - Now!
558829982525292544,67,<:youtube:335112740957978625> **Searching** 🔎 `bruh sound effect 2`
558829985016709120,0,
558830025248473149,31,📭 **Successfully disconnected**
558830052649861132,52,<:youtube:335112740957978625> **Searching** 🔎 `bruh`
558830055573159960,68,**Playing** 🎶 `25 Bruh Sound Effect Variations in 60 SECONDS` - Now!
558830060174311425,67,<:youtube:335112740957978625> **Searching** 🔎 `bruh sound effect 2`
558830062137507841,0,
558830066428149788,73,<:youtube:335112740957978625> **Searching** 🔎 `my name jeff sound effect`
558830079354994698,0,
558830127325380609,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558830130148016138,0,
558830138276708352,66,<:youtube:335112740957978625> **Searching** 🔎 `urine sound effect`
558830139689926657,0,
558830161299111946,17,⏩ ***Skipped*** 👍
558830211513319426,17,⏩ ***Skipped*** 👍
558830215460290561,75,<:youtube:335112740957978625> **Searching** 🔎 `shrek is love shrek is life`
558830218005970945,0,
558830236981002262,0,
558830241150271518,17,⏩ ***Skipped*** 👍
558830265993134090,31,📭 **Successfully disconnected**
558830273861648428,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558830275774251018,46,**Playing** 🎶 `Undertale - Megalovania` - Now!
558830304786382848,52,<:youtube:335112740957978625> **Searching** 🔎 `bruh`
558830306678013952,0,
558830336876871680,26,**Skipping?** (1/6 people)
558830379960762368,61,✅ **Removed** `25 Bruh Sound Effect Variations in 60 SECONDS`
558830391361011723,65,<:youtube:335112740957978625> **Searching** 🔎 `megalovania remix`
558830393671942144,0,
558830418388975647,31,📭 **Successfully disconnected**
558830448441163792,65,<:youtube:335112740957978625> **Searching** 🔎 `megalovania remix`
558830450735448079,67,**Playing** 🎶 `Undertale - Megalovania (Oscar Santos Remix)` - Now!
558830504074543124,31,📭 **Successfully disconnected**
558830512257630209,67,<:youtube:335112740957978625> **Searching** 🔎 `pickle chin ahh boi`
558830515394838539,61,**Playing** 🎶 `I'm bout to get to pickle chin ass boi` - Now!
558830538014851082,67,<:youtube:335112740957978625> **Searching** 🔎 `bruh sound effect 2`
558830540245958666,0,
558830552959025172,71,<:youtube:335112740957978625> **Searching** 🔎 `Family Guy freaking FCC`
558830557786800148,0,
558830731036459010,59,<:youtube:335112740957978625> **Searching** 🔎 `bonetrousle`
558830733083279361,0,
558830821063262252,26,**Skipping?** (1/6 people)
558830861672382464,31,📭 **Successfully disconnected**
558830896757866527,58,<:youtube:335112740957978625> **Searching** 🔎 `ur mom gay`
558830898741641218,73,**Playing** 🎶 `Son tells mom he's gay_ she reacts in the best way` - Now!
558831298739961856,64,<:youtube:335112740957978625> **Searching** 🔎 `thanos vs shaggy`
558831300379934741,0,
558831376414146563,75,❌ **You need to be in the same voice channel as Rythm to use this command**
558831485558325248,31,📭 **Successfully disconnected**
558831555355869184,65,<:youtube:335112740957978625> **Searching** 🔎 `onett theme short`
558831558228705280,56,**Playing** 🎶 `Onett - Earthbound Music Extended` - Now!
558832709640912896,113,<:youtube:335112740957978625> **Searching** 🔎 `https://www.youtube.com/results?search_query=pokey+means+business`
558832710727237632,16,❌ **No matches**
558832718507671572,17,⏩ ***Skipped*** 👍
558832764200157197,91,<:youtube:335112740957978625> **Searching** 🔎 `https://www.youtube.com/watch?v=n3nYwTSkr0Q`
558832766205296650,72,**Playing** 🎶 `Pokey Means Business! - Earthbound Music Extended` - Now!
558833456218636288,17,⏩ ***Skipped*** 👍
558833527060299805,31,📭 **Successfully disconnected**
558835587562602506,72,<:youtube:335112740957978625> **Searching** 🔎 `revenge minecraft parody`
558835590339231761,104,**Playing** 🎶 `"Revenge" - A Minecraft Parody of Usher's DJ Got Us Fallin' In Love (Music Video)` - Now!
558835631778824192,31,📭 **Successfully disconnected**
558844750145519636,60,<:youtube:335112740957978625> **Searching** 🔎 `dropthechair`
558844752536010752,37,**Playing** 🎶 `I Forged A Way` - Now!
558844848543629312,68,<:youtube:335112740957978625> **Searching** 🔎 `Leave it Y'all to me`
558844850221350943,0,
558844896178601994,62,✅ **Removed** `Flipp Dinero - Leave Me Alone (Official Video)`
558844978114199574,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558844980433780740,0,
558845000448737310,55,<:youtube:335112740957978625> **Searching** 🔎 `hee hee`
558845002776707103,0,
558845048637227028,56,✅ **Removed** `SI TE RIES PIERDES NIVEL AYUWOKI HEE HEE`
558845100738740234,76,<:youtube:335112740957978625> **Searching** 🔎 `gregory heffley vs ann frank`
558845102735491083,0,
558845232826023976,91,<:youtube:335112740957978625> **Searching** 🔎 `https://www.youtube.com/watch?v=6OVWBbDrVkU`
558845234830639126,0,
558845648477356063,17,⏩ ***Skipped*** 👍
558845665761951785,17,⏩ ***Skipped*** 👍
558845737346138112,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558845739833360415,0,
558845769684353034,39,✅ **Removed** `Undertale - Megalovania`
558845879226990610,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558845882083049492,0,
558845896629026821,144,❌ **This command requires you to either have a role named `DJ` or `Manage Channels` permission to use it** (being alone with the bot also works)
558846060064145408,39,✅ **Removed** `Undertale - Megalovania`
558846127521398794,67,<:youtube:335112740957978625> **Searching** 🔎 `bruh sound effect 2`
558846128880222209,0,
558848625489477632,60,<:youtube:335112740957978625> **Searching** 🔎 `pete the cat`
558848629742501909,59,**Playing** 🎶 `Pete the Cat | I love My White Shoes` - Now!
558848654505541648,62,<:youtube:335112740957978625> **Searching** 🔎 `exploded diper`
558848656736780319,0,
558848761531727872,17,⏩ ***Skipped*** 👍
558848889973768212,57,<:youtube:335112740957978625> **Searching** 🔎 `ram ranch`
558848891236122625,0,
558848894906400769,62,<:youtube:335112740957978625> **Searching** 🔎 `exploded diper`
558848896286326784,0,
558848916687421440,0,
558849008005546014,17,⏩ ***Skipped*** 👍
558849569354547220,0,
558849754851835904,12,**Paused** ⏸
558850060318670859,70,<:youtube:335112740957978625> **Searching** 🔎 `wherever you go braken`
558850061581418518,0,
558850076139716618,17,⏩ ***Skipped*** 👍
558850105826869255,17,⏩ ***Skipped*** 👍
558850126462976020,16,⏯ **Resuming** 👍
558850204439412763,55,<:youtube:335112740957978625> **Searching** 🔎 `revenge`
558850207811371008,0,
558850214467731473,0,
558850249775382550,56,<:youtube:335112740957978625> **Searching** 🔎 `remove 1`
558850252858458132,0,
558850273691566081,51,<:youtube:335112740957978625> **Searching** 🔎 `Kim`
558850277202198549,0,
558850286890909716,26,**Skipping?** (1/3 people)
558850296835473408,46,✅ **Removed** `XXXTENTACION - Revenge (Audio)`
558850309137498112,56,<:youtube:335112740957978625> **Searching** 🔎 `big dick`
558850310991380481,0,
558850312664907797,78,✅ **Removed** `1 KILL = REMOVE 1 CLOTHING w/ GIRLFRIEND! - FORTNITE CHALLENGE`
558850338090909696,52,<:youtube:335112740957978625> **Searching** 🔎 `help`
558850340393320448,0,
558850379950063626,70,✅ **Check <https://rythmbot.co/features#list> for a list of commands**
558850386870534146,61,<:youtube:335112740957978625> **Searching** 🔎 `i want to die`
558850391626874893,0,
558850435558014977,56,<:youtube:335112740957978625> **Searching** 🔎 `remove 4`
558850436740677653,0,
558850464846839848,0,
558850476775440394,46,✅ **Removed** `If you want to die_ watch this`
558850490738278401,18,❌ **Out of range**
558850502859816972,49,❌ **You already voted to skip the current song.**
558850514415124482,26,**Skipping?** (2/3 people)
558850515207847938,49,❌ **You already voted to skip the current song.**
558850566483214351,18,❌ **Out of range**
558851327254331396,17,⏩ ***Skipped*** 👍
558851356916449281,17,⏩ ***Skipped*** 👍
558851429368987679,17,⏩ ***Skipped*** 👍
558852446458347534,61,<:youtube:335112740957978625> **Searching** 🔎 `hamood habibi`
558852449113210881,0,
558852467610222613,30,❌ **The player is not paused**
558852486153109545,0,
558852937602957312,0,
558853110676717568,64,<:youtube:335112740957978625> **Searching** 🔎 `rappin for Jesus`
558853112325210133,0,
558853295368568843,0,
558853640832679947,0,
558853660004712463,0,
558853661854400536,0,
558853767731085332,62,<:youtube:335112740957978625> **Searching** 🔎 `exploded diper`
558853769119399946,0,
558853781069234189,12,**Paused** ⏸
558854085466521602,0,
558854126159790101,55,<:youtube:335112740957978625> **Searching** 🔎 `unpause`
558854129393467393,74,**Playing** 🎶 `The PAUSE CHALLENGE with TWIN BROTHER for 24 HOURS!` - Now!
558854223484157953,0,
558854243638050817,17,⏩ ***Skipped*** 👍
558854265087590400,72,<:youtube:335112740957978625> **Searching** 🔎 `Pete the cat white shoes`
558854266153074689,36,❌ **Nothing playing in this server**
558854267067301898,59,**Playing** 🎶 `Pete the Cat | I love My White Shoes` - Now!
558854319688908836,64,<:youtube:335112740957978625> **Searching** 🔎 `rappin for Jesus`
558854322885099540,0,
558854394737590325,17,⏩ ***Skipped*** 👍
558854450169774090,72,<:youtube:335112740957978625> **Searching** 🔎 `Pete the cat white shoes`
558854451549437973,0,
558854492771188756,0,
558854529139867658,0,
558854586492911616,68,<:youtube:335112740957978625> **Searching** 🔎 `sex offender shuffle`
558854587876900874,0,
558854816164610060,68,<:youtube:335112740957978625> **Searching** 🔎 `sex offender shuffle`
558854817762508820,0,
558854850637594626,0,
558855177449242624,26,**Skipping?** (1/6 people)
558855218394038292,26,**Skipping?** (2/6 people)
558855224987484163,0,
558855236320624660,17,⏩ ***Skipped*** 👍
558855256440832002,26,**Skipping?** (1/5 people)
558855277307363328,26,**Skipping?** (2/5 people)
558855293166157844,65,<:youtube:335112740957978625> **Searching** 🔎 `DK Rap NA Version`
558855295066177547,0,
558855391388237834,76,<:youtube:335112740957978625> **Searching** 🔎 `https://youtu.be/eTkYSqp7g4g`
558855392814170132,0,
558855645298950145,89,<:youtube:335112740957978625> **Searching** 🔎 `https://m.youtube.com/watch?v=T-O450lt-vI`
558855647181930497,0,
558855756242485268,62,<:youtube:335112740957978625> **Searching** 🔎 `you got gnomed`
558855757949304834,0,
558855868280471562,59,<:youtube:335112740957978625> **Searching** 🔎 `Sweden c418`
558855871208226816,0,
558855946613293058,0,
558856264554381316,26,**Skipping?** (1/6 people)
558856275602046977,17,⏩ ***Skipped*** 👍
558856391390134303,54,<:youtube:335112740957978625> **Searching** 🔎 `peepee`
558856393189359616,0,
558856422205554738,26,✅ **Removed** `MY PEE PEE`
558856462059700284,0,
558856510009114625,54,<:youtube:335112740957978625> **Searching** 🔎 `walter`
558856512223576095,0,
558856548965810186,105,✅ **Removed** `FULL MATCH: Walter vs Will Ospreay_ First-Time Ever! (Internet Championship_ Stacked '18)`
558856771293282306,0,
558857016727306240,26,**Skipping?** (1/6 people)
558857136998973461,26,**Skipping?** (2/6 people)
558857167743221802,17,⏩ ***Skipped*** 👍
558857171471826945,26,**Skipping?** (1/6 people)
558857283426058260,0,
558857395837730844,66,<:youtube:335112740957978625> **Searching** 🔎 `you’ve been gnomed`
558857398308044803,0,
558857452783927296,58,✅ **Removed** `You've Been Gnomed Meme Compilation (2018)`
558857461516206111,89,<:youtube:335112740957978625> **Searching** 🔎 `https://m.youtube.com/watch?v=rY-FJvRqK0E`
558857462917365772,0,
558857481636282368,91,<:youtube:335112740957978625> **Searching** 🔎 `dumbass kids get attacked by a naked midget`
558857483419123715,0,
558857523315081231,33,✅ **Removed** `KID GETS ARRESTED`
