ID,Author,Content Length,Content
558859543141154827,Crocus,44,https://mangarock.com/manga/mrs-serie-242919
558860311793369088,Crocus,195,^ isekai but in a fucked up world that only has Skyscrapers. You can't get to the ground_ you can only travel through rooftops and have to avoid these masked people that are programed to kill you
558860461890732035,Crocus,62,It's much more interesting than how I described it I swear lol
559005161364652034,|Keyf,24,Y wud u read chibi SCPs?
559045880338972692,|Keyf,31,It already got an anime trailer
559046355037978685,Jiggleboobs Mcsugartits,12,let me check
559056886746447883,|Keyf,47,https://mangarock.com/manga/mrs-serie-100213781
559056962143387678,|Keyf,30,THIS NIGGA LIVIN THE THUG LIFE
559078488515018773,ko_ch_k_a,41,<@124938913260371968> weird flex but okay
559078584153800714,ko_ch_k_a,0,
560600396045877279,Wizzy14o (Izzie),40,<@383863443838599199> Manwha and Manhua.
560600410541260840,Wizzy14o (Izzie),38,<:GWjiangoPenguDab:408280804675026965>
560600517101748233,Wizzy14o (Izzie),34,If you don't read them you're gay.
560600556431999004,Wizzy14o (Izzie),38,<:GWahreeVampySmug:369468206735425546>
560600608374259722,Crocus,38,<:GWjiangoPenguDab:408280804675026965>
560600651068080149,roman,14,They both suck
560600675944235031,roman,17,So u guys are gay
560600693484945428,Wizzy14o (Izzie),4,No u
560609533291134976,Wizzy14o (Izzie),4,Lmao
560609603113713674,Wizzy14o (Izzie),61,I have a server with Koya that notifies me for manga updated.
560609673242214411,Wizzy14o (Izzie),27,Already read Solo Leveling.
560609696386383874,Wizzy14o (Izzie),39,<:GWsetmyxPeepoEvil:405337570952740864>
560622175002820608,Wizzy14o (Izzie),2,Fr
560622297933938698,Wizzy14o (Izzie),30,Strongest S rank on the planet
560622956489867286,Tracy,57,<@252980282322321408> that dude is the weakest S rank lol
560623360405536809,Crocus,65,yeah I'm sure we are gonna see more and more crazy strong S ranks
560623624575516682,Crocus,67,but looks like this one wants revenge_ can't wait to see his powers
560623775901810699,Crocus,77,also_ ||the dad|| is on his way to meet the mc <:pogchamp:274203037357178881>
561009642759520256,Crocus,24,ahhhhhhhhhhhhhhhhhhhhhhh
561009652222132224,Crocus,28,https://youtu.be/THK-VDKxvgI
561009780563640320,Crocus,111,it was such a good manga_ why do they have to go and make it shit by using cgi <:biblethump:230662494203412490>
561009855289360384,Crocus,14,still hype tho
