ID,Author,Content Length,Content
558772006162530307,Turmanized,16,silver hardstuck
558816618222845952,Ievan Polkka,0,
558824175544958977,Ievan Polkka,16,better skins win
558841361357340672,Shintaro,15,bitch for honor
558841374619992076,Shintaro,28,<:pepega:554269347032596490>
558843761099276289,Ievan Polkka,64,not even good at your main champion <:pepega:554269347032596490>
558860136534245431,Ievan Polkka,0,
558867048994963468,Hitch,38,Congrats_ best I ever got was silver 2
