ID,Content Length,Content
558758160328818743,56,<@!281083822676639745> isnt that what vidya gams are for
558758328637980687,79,<@!496812491783929876> never had  a lucid dream <:sadcowboy:452313346121662475>
558758488810192897,62,i dont ever remember my dreams <:sadcowboy:452313346121662475>
558759921659936768,97,<@!370872444078129152> were u the one who weighs less than a watermelon or am i remembering wrong
558760092271509504,37,<@!370872444078129152> am i wrong tho
558760446153457695,34,<@!281083822676639745> we dem boys
558760692598046722,35,<@!370872444078129152> doubt it tbh
558760836638834689,27,<@!370872444078129152> 4>36
558761117346824192,29,edate more like waste of time
558761305930989569,56,<@!249310332663627786> spotify recs suck 99% of the time
558761839094398991,26,<@223948773447958528> same
558761893251252225,16,>being under 6ft
558762197627568145,26,damn u a straight up dwarf
558762295011049482,5,>4'11
558764261778653186,33,r u talking abt that timothy chap
558764294464995330,32,the guy who had sex with a peach
558764400786538497,56,<@472804571907883008> good for you man! cant wait either
558764523410948107,129,<@472804571907883008> ya the timothe lad had sex with a peach and camed in it and then some guy ate the peach with the came in it
558764529836621824,10,nasty shit
558764692529741827,38,<@472804571907883008> its nasty af tbh
558772537891356672,28,guys how do i stitch a wound
558777985243545611,22,is this the real life?
558778010195722265,23,is this just fanta sea?
558778022912589825,20,stuck in a landslide
558778045004120068,22,no escape from reality
558778073005424641,14,open your eyes
558778090730422299,24,look up to the skies and
558778096048930838,12,seeeeeeeeeee
558778110066032643,18,im just a poor boy
558778132828782614,18,i need no sympathy
558778147227697167,6,cus im
558778162222333952,8,easy cum
558778168182308884,6,easy g
558778174750851072,1,o
558778182380290052,11,little high
558778188566757386,10,little low
558778236558114838,38,r yall just gonna make me sing along u
558778266622754817,18,goddamn cold crowd
558778281432973352,16,join the singing
558778404405641236,102,<@!471565659696791572> damn im being laughed at bcus of my performance <:sadcowboy:452313346121662475>
558778643418054662,7,so guys
558778651676639233,9,we did it
558778682835992588,32,quarter of a million subscribers
558778699021811746,17,and still growing
558778792789803072,7,so guys
558778874893434881,30,<@463877297238310938> reeeeeee
558780750300839956,38,petition to rename cum to awesomeSauce
558780757590540298,8,pls sign
558781126831767552,34,petiiton to rename cum to gummygoo
558781136260694026,8,pls sign
558781297741266945,36,<@463877297238310938> thats rly cool
558781581137805322,67,<@!250778150231998465> what am i lookin at here sry i dont speak NA
558781742455062528,15,ay das lit meng
558781748134150168,8,congrats
