ID,Content Length,Content
560601155915481109,34,idk if that makes someone insecure
560601398002057236,38,same lmao <:monkaS:556454632550039552>
560602900120731649,58,you obviously have done stuff for someone to tell you that
560602977316896779,43,no one is gonna say that for no reason lmao
560603049484091402,4,sure
560628722399445022,9,join club
560628923482767400,33,my art club has sooooo many weebs
560629027468214272,52,lmao i just go there and joke around the entire time
560629129754705941,113,honestly i just wore an anime shirt once to school and i talk to people you'd never assume you'd have interest in
560629438547755031,21,lmao i liked that one
560629462010691613,31,crunchyroll has nice mob shirts
560629817343606815,77,yeah crunchyroll sells a ton of stuff like figures_ dvds_ clothing_ manga etc
560630043617918976,33,a lot of its gone tho it sold out
560640095716245535,10,no problem
560640107011506187,1,😎
