ID,Content Length,Content
558807149741080597,80,<@249719708679405568> There is a perfectly fine Apex server that you can join 👍🏼
558807239545192462,46,<@470079439410298887> Report the person ingame
558807462132711435,94,<@470079439410298887> In that case you can contact player support over @ http://epic.gm/fnhelp
559097076584284180,3,ehh
559097093738725382,46,its too late for him <:LUL:503854650349584385>
559097183484248115,27,no but my new RTX 2070 is 👀
559097281928888341,17,few hours - a day
559097720124473374,49,<@515757948937568267> No begging of any kind here
559099407782510592,46,<@414924450597830656> Enough with the markdown
559106129335025703,29,just curious on why you asked
