ID,Server,Channel,Content Length,Content
560641636514922528,MINECRAFT,multiplayer,49,anyone have a modpack survival server i can join?
560642658364555304,MINECRAFT,multiplayer,58,anyone wanna play prisons_ factions_ or sky block on java?
560646592944930837,MINECRAFT,multiplayer,42,i would join you but i dont got windows 10
560647105967030281,MINECRAFT,multiplayer,51,well hey you wanna join me i can teach you the ways
560962408902950932,Axis Order,general,7,Now ava
560962440540454912,Axis Order,general,24,Did u get ur stuff back?
560962545461231628,Axis Order,general,37,Nah ava did a assignment a while back
560962611114541062,Axis Order,general,74,Im sure it went well i just wanna know <:GWomoGabSmile:405784198780289034>
560962757927764022,Axis Order,general,11,Righ ababa?
560962861564821545,Axis Order,no-mic-chat,15,Jablinski games
560962986609606696,Axis Order,general,9,Hi ezwuwu
560963042116894720,Axis Order,general,26,That was terrible im sorry
560963070269325314,Axis Order,general,17,How was your day?
560963204650631178,Axis Order,general,13,Gnight bakaaa
560963287223631872,Axis Order,general,30,How baku ur a pokemon trainer?
560963334510346256,Axis Order,general,3,*oh
560963362939207707,Axis Order,general,4,Ara?
560963468749045770,Axis Order,general,33,Remi how come i never see you ;-;
560963512470339595,Axis Order,general,15,Baku how u doin
560963544691113984,Axis Order,general,14,And u too remi
560963587460431882,Axis Order,general,21,I hope remi is okay?!
560963616258392064,Axis Order,general,18,Like as a nickname
560963697842061361,Axis Order,general,30,So both of u r doing good nice
560963766112485396,Axis Order,general,15,Esq how u doin?
560963837092691968,Axis Order,general,8,Sweeeeed
560963877391826955,Axis Order,general,17,Swed how are you?
560963904835158030,Axis Order,general,15,Thats nice esq!
560963962854703124,Axis Order,general,16,A cash hiw are u
