ID,Server,Channel,Content Length,Content
560600086980198402,Axis Order,apex_legends,176,pubg_ csgo_ cod and battlefield has had some issues with this for a while and it's impossible to remove_ pubg was especially a problem with this because of the spaghetti coding
560602702153777162,Axis Order,apex_legends,43,https://www.youtube.com/watch?v=Jz2U5CnkO8M
560602854264537089,Axis Order,memes,12,Come on guys
560608334085095465,Axis Order,general,3,uwu
560608552717385739,Axis Order,general,34,Chad <:moglove:405867553785774080>
560608692060291082,Axis Order,general,28,<:blush1:327311851882807306>
560609022131306497,Axis Order,apex_legends,12,Second video
560609639931052032,Axis Order,apex_legends,53,The netcoding is the same for both csgo_ cod and pubg
560620728106352653,Axis Order,general,39,Find me some yaoi for the morning Nomni
560964617325641743,Axis Order,general,30,Swed <:hug:398192448154894338>
560965295989063680,Axis Order,general,16,its human nature
