ID,Author,Content Length,Content
558435526630178836,GIME U MD,26,<:gasp:312034920803467266>
558442652484370502,Kales0831,13,Is this good?
558442688664567839,Kales0831,0,
558442732612222979,S'pugn,7,alright
558467219969933333,💙~𝓨𝓾𝓴𝓲 𝓽𝓱𝓮 𝓛𝓸𝓵𝓲~💙,48,Barrier <:AquaThink:428563084014256141>  I think
558467564746047514,Emo Artist,18,Barrier and debuff
558759014435913748,Emo Artist,9,Ew reroll
558760913189208075,Wannabe,3,Nah
558760927688785933,Wannabe,16,Main account now
558769654789832725,Konno,54,still a reroll<:GWmemetownOMEGALUL:380058735214723072>
558779641746161708,Wannabe,0,
558779918779940883,Wannabe,36,I keep getting night time argo scout
558780210439258113,Wannabe,30,Give fucking sweet voice asuna
558780375422468116,Wannabe,1,👀
558797179519762443,Dyogo,0,
558801620545044480,powermovesonly1,55,I see what you did there<:AliceSmug:499408164177838091>
558802338060566528,DaShielDHero,28,<:hahaha:368639136199868426>
558829751574200341,『RB』Canary,0,
558829790606655499,『RB』Canary,23,I cried for 30 mins!!!!
558829836508856360,『RB』Canary,21,I wanted her so badly
558829925373575238,iShootdown™,28,Add some salt into the tears
558829939063914526,iShootdown™,80,<:salt:346062657754759168> <:salt:346062657754759168> <:salt:346062657754759168>
558830753144897557,zuramaru,53,<:salt:346062657754759168> <:salt:346062657754759168>
558836954171441172,Lanki,32,<:hyperasada:315823959255810050>
558848309926559762,Konno,0,
558848375319953438,Konno,34,5th fucking pull without even a 4*
558848879433613312,Milim Nava,130,<@!130708054676209664> https://cdn.discordapp.com/attachments/395417778770935810/558848412406120473/Screenshot_20190323-101738.jpg
558848904502706187,Milim Nava,31,this is on the pirate asuna acc
558851822476066832,Emo Artist,34,<:GWgoaThinken:405753076432109573>
558852969982853159,GIME U MD,34,<:SinonDisgust:402125890152300547>
558855312283533373,Milim Nava,1,?
559005961944170506,Cross,26,how do i get good scouts??
559006003031572490,Cross,25,what time should i scout?
559006298935394314,Cross,65,please help_ I promise cookies; to anyone who knows the answer :3
559008415809142784,Samson,35,Wait for rate up for the new banner
559008445265739776,Samson,30,Or do the Yuuki banner rate up
559008802553462785,Wannabe,0,
559008977334304768,Samson,53,<@464556467824099330> you are so lucky on your scouts
559009005880475658,Wannabe,2,No
559009050994540544,Wannabe,32,I want fucking sweet voice asuna
559009277155606541,Samson,2,Oh
559009355815714826,Samson,17,A bit hard but ok
559009492700889088,Samson,14,Well good luck
559009518428618773,Wannabe,6,Thanks
559010347688787974,Liana,2,Gl
559010356455014430,Liana,2,x)
559010457701318687,Wannabe,35,I’ll do one more scout then save up
559011546945028097,Wannabe,19,Don’t say I’m lucky
559011575088807981,Wannabe,4,e.ev
559011636594081822,Wannabe,28,Just want PAO asuna and rain
559011658694131723,Wannabe,26,<:gasp:312034920803467266>
