ID,Author,Content Length,Content
558108758673326101,Iced Icicle,25,https://imgur.com/SG6tVru
558433704834498582,RayKnight,18,*read some novels*
558434315420041230,Cake,36,<:FeelsWeirdManW:547839681119649853>
558760050676596756,Rimuru,0,
558760053339979814,Rimuru,38,<:GWcentralPikaLUL:377110562116468766>
558760096822198288,Rimuru,32,<:hyperasada:315823959255810050>
558762178249883668,Katsura Isumi,1,🍆
558762325340061696,Katsura Isumi,66,I would put my jelly on her butter <:GWumuGasm:399090733035814923>
558762489265913856,Rimuru,21,RIP long hair Origami
558808479125471232,FiveAtOnce,76,LN spoiler: ||waiting for banner with [Stacia - Goddess of Creation] Asuna||
558809874277072896,aron_jeremy,8,oh my...
558809917171957772,aron_jeremy,21,<@305454993157128194>
558810071661019166,DaShielDHero,28,<:hahaha:368639136199868426>
558810109703094273,FiveAtOnce,4,:>>>
558810205215916047,DaShielDHero,42,What's next after ass and kurt becomes god
558810213009063936,DaShielDHero,33,<:argotoostur:421539884503924737>
558810273171898371,FiveAtOnce,15,ass and kurt..?
558810294227566606,DaShielDHero,16,Asuna and Kirito
558810301705748480,DaShielDHero,33,<:argotoostur:421539884503924737>
558810533457952768,FiveAtOnce,2,ah
558810784512213002,FiveAtOnce,45,they ||stay in the underworld for 200 years||
558810811309752323,DaShielDHero,4,Nice
558810830549024779,aron_jeremy,4,well
558810840598315059,aron_jeremy,2,ok
558810875784593408,aron_jeremy,19,i knew that i guess
558810924224479234,FiveAtOnce,65,and then ||asks for their memory to be erased when they get out||
558810957866860545,FiveAtOnce,36,||memory of the 200 years_ that is||
558810958156529696,aron_jeremy,54,but 200 days in underworld means how many days irl lol
558811005761880075,aron_jeremy,8,lmao why
558811030327918634,FiveAtOnce,3,uhh
558811117116325898,FiveAtOnce,61,||cuz itll kill them cuz it uses up too much brain capacity||
558811134262640652,FiveAtOnce,3,and
558811164163964948,aron_jeremy,5,jesus
558811217255464970,DaShielDHero,69,Yeah what other anime thought someone would die due to brain capacity
558811226587529236,DaShielDHero,63,<:WunkHAhaa:498610469733662730> <:WunkHAhaa:498610469733662730>
558811264202309634,FiveAtOnce,129,||the underworld acceleration speed is ramped up to an insane amount_ and that 200 years was a couple seconds in the real world||
558811295231508481,DaShielDHero,4,Nice
558811375724658698,aron_jeremy,8,lmao wtf
558811410155700274,FiveAtOnce,7,||cuz||
558811419043430400,FiveAtOnce,12,you know how
558811422872829995,aron_jeremy,8,only sao
558811430019792921,FiveAtOnce,16,a couple eps ago
558811437624066049,FiveAtOnce,11,they showed
558811485342531595,FiveAtOnce,58,||asuna looking at suspicious people on the ocean turtle||
558811489524514817,AndeRrr,47,Owo spoilers <:GWeniPopcorn:393462246430474241>
558811511599005726,DaShielDHero,59,Can we just go back to_ you die in game_ u die in real life
558811520067305502,DaShielDHero,33,<:argotoostur:421539884503924737>
558811599755018281,AndeRrr,15,Dats sao krappa
558811612832596009,FiveAtOnce,119,||those suspicious people were helping to raid the ship_ in order to get the first bottom up ai_ which would be alice||
558811632747151360,AndeRrr,49,Need kayaba for that <:hirain:315823958790242305>
558811634462883864,DaShielDHero,33,<:argotoostur:421539884503924737>
558811641425297408,aron_jeremy,3,yee
558811665957650432,aron_jeremy,11,ik that bit
558811686480379906,FiveAtOnce,7,oh dude
558811690066640897,FiveAtOnce,5,kappa
558811722551525399,FiveAtOnce,35,holdon i needa find this site again
558811748186980362,FiveAtOnce,5,omg..
558814202584891416,FiveAtOnce,610,<@!297228288471072779> ||"...That is not the dawn..." Alice uttered_ grabbing my right arm. Her words almost failed to enter my mind_ but my brain seemed to be shouting the same thing. That red color was not the sky_ but a massive hexagonal pattern fiercely filling the space above us. Emerging on the surfaces of the shapes were the altering words: **[Warning]** and **[System Announcement]**. "Kirito-kun..." Asuna weakly called my named again. I tightly grasped her slender hand_ as in my mind a vivid memory of <<that day>> was resurrected... the day on which i had seen the very same sky four years ago.||
558814250622255105,FiveAtOnce,34,from fan translations of volume 21
558814318062469130,DaShielDHero,1,🤔
558814441135669293,FiveAtOnce,80,(its the latest fan translation on the web_ so i have no idea what happens next)
558814466687500289,DaShielDHero,28,<:hahaha:368639136199868426>
558814820413997068,aron_jeremy,7,ok wdid
558814834389417984,aron_jeremy,12,ok why did i
558814841100304384,aron_jeremy,4,even
558814863464333313,aron_jeremy,15,read that oh no
558814872448794625,aron_jeremy,12,is it kayaba
558814918954975254,FiveAtOnce,80,(its the latest fan translation on the web_ so i have no idea what happens next)
558815031740071966,FiveAtOnce,6,prolly
558823363959586856,JappaNinja,59,https://twitter.com/pkjd818/status/1109259609481441281?s=21
558827863013457935,Ribena,44,meh <:GWseremePeepoThink:402867838580293643>
558844099164372993,Akitsuki,0,
558844106437296129,Akitsuki,4,oops
558844898573287425,Ribena,103,<@!198184910073233418> watched the new boogiepop episode already? <:GWshinodunHaaha:389446922881990660>
558844916894138379,Ribena,62,next week last episode <:GWseremePeepoLife:402867847950237698>
558844934187253765,Nihil,3,nop
558845038327758866,Ribena,65,<:GWshinodunHaaha:389446922881990660> go watch and come back here
558845052055715844,Ribena,63,https://twitter.com/pkjd818/status/1109204948464496640 also POG
558845532571828237,Ribena,125,https://twitter.com/magireco/status/1109250909228326913 madoka game anime new pv too <:GWseremePeepoGGERS:402867853906280450>
558863909235195905,Iced Icicle,0,
