ID,Author,Content Length,Content
558803832830951435,Bot(Waifu),24,<:XD:315823255128637441>
558803972014735370,Bot(Waifu),31,<:asunabomb:315823851709661184>
558811695418572800,Bot(Waifu),31,<:yaranaika:342785812238172160>
558811855838117906,Bot(Waifu),31,<:yaranaika:342785812238172160>
558813461862154240,Bot(Waifu),30,<:ArgoSmug:315823819786813440>
558813869859012628,Bot(Waifu),31,<:AliceBleh:450457067208179712>
558814465211236372,Bot(Waifu),31,<:triggered:315824356230037524>
558822726165594122,Bot(Waifu),31,<:AliceBleh:450457067208179712>
559068325565431846,iShootdown™,84,<@495157675550703628> go to <#312046634823319553> and read the latest pinned message
559070118282264578,kiseki5121,24,<:XD:315823255128637441>
