ID,Author,Content Length,Content
558428773377114114,Sky,6,%glist
558428774107185192,SAOMD Notice,817,```Group list is now split  by years for better readibility. %glist and %glist 2018 will give you a list of banners introduced in 2018. For 2017 or older banner_ please use %glist 2017"NLNLNote: Group ID + character name to request for character profile. e.g. %stats sao_kiritoNLGroup ID  : Group NameNLneww      : A New World - BondingNLgoddess   : The SankishinNLg2        : Global 2nd AnniversaryNLos5       : Eternal Singing VoiceNLv19       : Chocolatier Medal Reward - Valentine'sNLwill      : Strong Will to Go BeyondNLlured     : Lured Fairies in the NetherworldNLsmile     : A Smile For You NLhina19    : Peach Blossom Doll Party - Hina-MatsuriNLhina19r   : Hina-Matsuri Medal Reward - Hina-MatsuriNLts        : Blades Beyond Time and Space - Integrity KnightsNLuni       : Swordsman in School Uniform - Asuna & Yuuki -NL```
558428988029272094,Sky,15,%gstats sbreeze
558428988620406810,SAOMD Notice,0,
558428990663294996,SAOMD Notice,0,
558428992366182430,SAOMD Notice,0,
558428992785481728,SAOMD Notice,0,
558429105478041611,Sky,15,%gstats hina19r
558429106073763850,SAOMD Notice,0,
558433314285813761,SoyMilk,19,.iam asuna fan club
558433315061891078,Argo (Pep's Bot),0,
558456875948048385,tangmo,14,!next reminder
558456877093224467,Git,101,The next Event **Special Equipment Creation: Master +1 (LAST CHANCE!!)** starts in 1 hours 51 minutes
558461796692787218,CORΠ,6,%glist
558461797422727189,SAOMD Notice,850,```Group list is now split  by years for better readibility. %glist and %glist 2018 will give you a list of banners introduced in 2018. For 2017 or older banner_ please use %glist 2017"NLNLNote: Group ID + character name to request for character profile. e.g. %stats sao_kiritoNLGroup ID  : Group NameNLneww      : A New World - BondingNLgoddess   : The SankishinNLg2        : Global 2nd AnniversaryNLos5       : Eternal Singing VoiceNLv19       : Chocolatier Medal Reward - Valentine'sNLwill      : Strong Will to Go BeyondNLlured     : Lured Fairies in the NetherworldNLsmile     : A Smile For You NLhina19    : Peach Blossom Doll Party - Hina-MatsuriNLhina19r   : Hina-Matsuri Medal Reward - Hina-MatsuriNLts        : Blades Beyond Time and Space - Integrity KnightsNLuni       : Swordsman in School Uniform - Asuna & Yuuki -NLeye       : Anime Climax SpecialNL```
558461839160377345,CORΠ,11,%gstats eye
558461840548429824,SAOMD Notice,0,
558467656793980948,Armando,19,.iam sinon fan club
558467658035757066,Argo (Pep's Bot),0,
558467699420823572,Armando,4,.iam
558469299736412175,VPH,12,%gstats 2017
558469300038664214,SAOMD Notice,97,group [2017] does not exist. Use %glist to get a list of the group name and %help for usage guide
558469323522572308,VPH,11,%glist 2017
558469323585486849,SAOMD Notice,1923,```Group list is now split  by years for better readibility. %glist and %glist 2018 will give you a list of banners introduced in 2018. For 2017 or older banner_ please use %glist 2017"NLNLNote: Group ID + character name to request for character profile. e.g. %stats sao_kiritoNLGroup ID  : Group NameNLsao       : Starting DashNLalo       : Alfheim RebornNLwind      : WindNLhw        : HalloweenNLearth     : EarthNLfire      : FireNLxmas      : Christmas - XmasNLny        : New YearNLe17       : Event limited 2017NLsd        : Ranking Ken-BuNLg17       : Event limited (Gift) 2017NLwater     : WaterNLv17       : ValentineNLoni       : SetsubunNLhr        : HR promotionNLhrsc      : HR promotionNLos        : The Accelerating RealityNLcheer     : Hooray Love CheersNLhina      : Spring Breeze Hina-Matsuri - Hina-MatsuriNLa         : Alicization_ The Knights' Encounter - Integrity KnightsNLninja     : Deadly Beautiful KunoichiNLps        : Enduring Love in Another SpaceNLpsr       : Enduring Love in Another Space RewardNLsakura    : Blooming School lifeNLprincess  : Princess from the Virtual WorldNLmaid      : To Your Heart! Maid in Balmy BreezeNLb         : Alicization_ Integration Beginning - Integrity KnightsNLpwater    : Beautiful Girls Playing in the WaterNLzodiac    : Poetry of ConstellationNLbride     : Eternal Love - Dreaming Brides -NLos2       : Recalling MomentsNLcosplay   : Workers' Cosplay ParadiseNLrainy     : Raindrops ConcertoNLswim      : Tropical ★ DreamNLswimr     : Tropical ★ Dream rewardNLpns       : Promised Night of the StarsNLyukata    : Yukata NightNLsummer    : Beaming Summer GalsNLisr       : Idol Singer RewardNLfesta     : Summer Night FestaNLjr        : Jolly Roger in the Stormy SeaNLbonds     : Proof of Trust Bonds of FateNLcm        : CM Memorial #1NLbondsr    : Assault! Proof of Strong Bonds RewardNLc         : The World Spins with Swords - Integrity KnightsNLfriends   : Memory of Friendship & Passing of TimeNL```
558469324096929804,SAOMD Notice,985,```os3       : Chivalric Men's Uproarious BanquetNLmoonlight : Moonlight Halloween Parade NLmoonlightr: The Malefic Star of the Magic Citadel RewardNLhhn       : Happy Halloween NightNLsports    : Baton of Friendship! Sports FestivalNLnycc      : NYCC MemorialNLgroom     : Kirito & Asuna Wedding Anniversary 2017NLsteamy    : Steamy Beauty Bath Time NLsteamyr   : Steamy Beauty Bath Time RewardNLggo1      : The Two - Bonded By Phantom Bullets ScoutNLtrump     : The Crimson Trump CardNLkg        : G-Star MemorialNLkr        : Korea Version Release MemorialNLx17p1     : White Christmas - Footsteps in the Snow - XmasNLx17r      : White Christmas - Footsteps in the Snow Reward - XmasNLsnow      : My Heart's Snowfall - XmasNLx17p2     : Starry Night Fairy Santa - XmasNLfate      : Fateful Showdown - Sticking to Their GunsNLdog       : New Year's Eve Log-in CPNLhatsu     : Happy Hatsumoude in Kimono♪NLg1        : Global TicketNLe18       : Event limited 2018NLg18       : Event limited (Gift) 2018NL```
558469389825998848,VPH,13,%gstats bonds
558469389792313349,SAOMD Notice,0,
558469390484373534,SAOMD Notice,0,
558469390878900224,SAOMD Notice,0,
558469390774042635,SAOMD Notice,0,
558469516087263243,VPH,14,%gstats bondsr
558469516661620736,SAOMD Notice,0,
558469774548533249,VPH,11,%glist 2018
