ID,Author,Content Length,Content
558471453700390912,DatWeebShitTho,13,$scout 183 mi
558471457198571522,Teleport Gate,0,
558471473942102016,DatWeebShitTho,13,$scout 183 mi
558471477377105920,Teleport Gate,0,
558471493151883274,DatWeebShitTho,13,$scout 183 mi
558471496037695491,Teleport Gate,0,
558471510260711425,DatWeebShitTho,13,$scout 183 mi
558471515125841922,Teleport Gate,0,
558471538148638731,DatWeebShitTho,13,$scout 183 mi
558471542003204141,Teleport Gate,0,
558471563456938005,DatWeebShitTho,13,$scout 183 mi
558471567298920451,Teleport Gate,0,
558471582809587713,DatWeebShitTho,13,$scout 183 mi
558471585971830795,Teleport Gate,0,
558471609732694031,DatWeebShitTho,13,$scout 183 mi
558471612916170753,Teleport Gate,0,
558471630662139906,DatWeebShitTho,13,$scout 183 mi
558471633812062210,Teleport Gate,0,
558471650274705410,DatWeebShitTho,13,$scout 183 mi
558471654720667651,Teleport Gate,0,
558471665311416381,DatWeebShitTho,13,$scout 183 mi
558471668708671499,Teleport Gate,0,
558471678162632716,DatWeebShitTho,13,$scout 183 mi
558471682147483669,Teleport Gate,0,
558471694927265802,DatWeebShitTho,13,$scout 183 mi
558471697813209111,Teleport Gate,0,
558471714045034536,DatWeebShitTho,13,$scout 183 mi
558471716758749225,Teleport Gate,0,
558471726141407232,DatWeebShitTho,13,$scout 183 mi
558471729526210561,Teleport Gate,0,
558471749902270464,DatWeebShitTho,13,$scout 183 mi
558471753286942720,Teleport Gate,0,
558471766616571904,DatWeebShitTho,13,$scout 183 mi
558471769640665110,Teleport Gate,0,
558471782927958017,DatWeebShitTho,13,$scout 183 mi
558471785935273985,Teleport Gate,0,
558471796416970752,DatWeebShitTho,13,$scout 183 mi
558471799407509507,Teleport Gate,0,
558471815329087508,DatWeebShitTho,13,$scout 183 mi
558471818307043382,Teleport Gate,0,
558471833603670059,DatWeebShitTho,13,$scout 183 mi
558471836770369536,Teleport Gate,0,
558471846429851658,DatWeebShitTho,13,$scout 183 mi
558471849164668931,Teleport Gate,0,
558471858622693376,DatWeebShitTho,13,$scout 183 mi
558471861512437771,Teleport Gate,0,
558471871142559764,DatWeebShitTho,13,$scout 183 mi
558471874678358027,Teleport Gate,0,
558471893552857108,DatWeebShitTho,13,$scout 183 mi
558471896568430605,Teleport Gate,0,
558471911667924992,DatWeebShitTho,13,$scout 183 mi
558471914658725895,Teleport Gate,0,
558471952088432640,DatWeebShitTho,13,$scout 183 mi
558471954898747395,Teleport Gate,0,
558471968777568266,DatWeebShitTho,13,$scout 183 mi
558471972007444480,Teleport Gate,0,
558471991498375168,DatWeebShitTho,13,$scout 183 mi
558471994639908895,Teleport Gate,0,
558472006044221452,DatWeebShitTho,1,v
558472115657900032,DatWeebShitTho,13,$scout 183 mi
558472118359162881,Teleport Gate,0,
558472127490162692,DatWeebShitTho,13,$scout 183 mi
558472130799468545,Teleport Gate,0,
558472138793680898,DatWeebShitTho,13,$scout 183 mi
558472142245593108,Teleport Gate,0,
558472153662750720,DatWeebShitTho,13,$scout 183 mi
558472157638688769,Teleport Gate,0,
558472166606110731,DatWeebShitTho,13,$scout 183 mi
558472170880368651,Teleport Gate,0,
558472180736851970,DatWeebShitTho,13,$scout 183 mi
