ID,Content Length,Content
560624470210117643,30,DO NOT but Minecraft on switch
560624503877795841,4,*buy
560624668982116385,115,As of 1.9 Minecraft on switch has been unplayable. Frequent lag spikes. NLNLhttps://bugs.mojang.com/browse/MCPE-41479
560624791565107201,95,If you wanna buy bedrock on switch_ I would at least wait until they fix the performance issues
560624988655321088,3,Yes
560625041595826227,26,It's literally unplayable.
560625758154784769,153,<@298966770382012427> I would wait until 1.11 or you could take the risk and buy the game as it is because the issue affects most people but not everyone
560625989177311232,25,<@535043464438611969> yes
560626119187890197,12,Keep going..
560626666729242625,122,<@535043464438611969> I have a 64gb micro SD card_ but Minecraft is installed onto system memory which has 4.3gb remaining
