ID,Content Length,Content
558431149400260641,39,Vital part of any Minecraft playthrough
559107310434123778,79,I just enchanted a Pic for Unbreaking 3 and got Fortune I and Eff III by chance
559107335319060501,21,On a level 18 enchant
559107340683575304,4,Yeet
560646002600837120,26,How much are sponge worth?
560646015477219351,21,Are they rare at all?
560646281765191682,5,Dayum
560646286651424768,4,Nice
560646347896913920,4,DAMN
560646572606488586,125,I have one_ but Im still defeatng this temple_ so Ill probably have around 3. But I have like 10 diamonds so thats a shit ton
