ID,Channel,Content Length,Content
558803110567608350,general,56,<@!215893062377799681> hey can i borrow ur lambo tonight
558804082379325473,general,18,this dick is toxic
558804124087353385,general,2,ok
558804609465057290,general,3,tru
558804807041679360,general,5,gotta
558804812528091136,general,3,say
558804831494602761,general,30,i agree <@!238390592478904320>
558804913807949824,general,11,indubitably
558805119034982430,general,26,yeh we make the best music
558805359226126356,general,4,same
558806056634023937,general,30,just drive but never come back
558806081267302411,general,41,they cant do anything if they cant find u
558806109968924694,general,3,bro
558806119825276928,general,7,just go
558806478358839346,general,89,if u wont walk 3 miles for taco bell what are u gonna do to show ur future so u love them
558808594313904154,general,3,why
558810026815258625,general,35,can i haz permit for ur coochie pls
