ID,Channel,Content Length,Content
560999416790777857,lfg-battleroyale-console,7,Lf2m DM
560999844156669962,lfg-battleroyale-console,67,Lf2m nae. I got 31.000 kills in-game and about 800 in real life. DM
561000482399715339,lfg-battleroyale-pc,74,LF2m nae. Preferably woman. Got 31.000 kills in-game and about 800 IRL. Dm
561001152267812896,lfg-battleroyale-mobile,74,Lf2m nae. Preferably woman. Got 31.000 kills in-game and about 800 IRL. Dm
561001733158076416,lfg-battleroyale-console,68,Lf2m nae. Preferably women. Got 31.000 kills in-game and 800 IRL. Dm
561002196444119040,lfg-battleroyale-pc,68,Lf2m nae. Preferably women. Got 31.000 kills in-game and 800 IRL. DM
561002463247728651,lfg-battleroyale-console,68,Lf2m nae. Preferably women. Got 31.000 kills in-game and 800 IRL. Dm
