ID,Content Length,Content
560641962877911070,34,&play im mining minecraft paradody
560641995698339850,5,$skip
560642056075214899,27,&Play im mining tiktok song
560642204373352449,5,sorry
560642237940105261,19,go in the other one
560642396506030100,21,$play basshunter dota
560642675997540383,5,$skip
560642751528435748,13,ricardo milos
560642950145507328,31,$play fortnite marshmello event
560643006210899973,5,$ski[
560643035948515328,5,$skip
560643366799409168,34,$play fortnite marshmello no voice
560643565496303636,24,$play old theme fortnite
560643609817382914,11,$volume 100
560644327601078312,21,$play basshunter dota
560644352033161236,5,$skip
560644641171570698,19,@318113640333049856
560644678999998484,21,@<318113640333049856>
560644742119948288,2,ye
560644806083215369,7,!!whoms
560644841281814538,1,f
560644925591650304,7,!!whois
560645130441457684,5,$skip
560645158320734235,5,$skip
560645333088993301,5,!rank
560645407538020390,3,wth
560645462495854605,4,tape
560645531836088361,4,lolz
560645618976948244,27,$play im mining tiktok song
560645825227915264,5,$skip
560645875215368192,5,$skip
