ID,Channel,Content Length,Content
560999306463674388,memes,83,https://mobile.twitter.com/stalker_thegame Things are about to get cheeki breeki...
560999365724864515,memes,5,again
560999938075656205,memes,94,https://www.pcgamer.com/stalker-2-website-comes-to-life-with-spooky-music-and-a-new-wallpaper/
560999987408797698,news,94,https://www.pcgamer.com/stalker-2-website-comes-to-life-with-spooky-music-and-a-new-wallpaper/
561000237309624340,memes,2,Ok
561001405037674506,memes,21,Stalker>Vault Dweller
