ID,Content Length,Content
558457905649811467,17,Ayyye got my pin!
558458151175847937,8,Right on
558847979209883648,59,Who do you guys think would be the best shockwave commander
558848346849017856,6,Ratata
558848574641668116,48,Oooo what a question. Like overrall? Power? Aoe?
558848776975155200,29,Overall i lean towards revolt
558849045297102848,57,Decent damage + the bullet chain big mag and quick reload
558849196762071051,37,Yup quick fire rate for a semi pistol
558850769260904458,29,Duelist is my favorite pistol
558852291352854528,24,1.5 hs bonus multiplayer
558852469988524043,82,You can build it either crit + dmg + dmg to mist or Dbl hs dmg + dmg + dmg to mist
558853892587257882,70,Decent perk up missions and 2 cool mega rewards in twine for the reset
558854957873365003,37,Theres some cool lvl 100 leg missions
558855152669425703,83,<@!205474438370689024> what kind of pistol do you think we’ll get with the new set?
558855396576591902,23,Oh man thatd be dope af
558855557394726923,74,Im kinda on the fence i dont know if i want a power pistol or an automatic
558857177821872128,90,I want to make elemental pistols since the only 4 pistols i have are energy and 1 physical
