ID,Content Length,Content
558755154460016691,10,Como estas
558755353857097758,4,Same
558755365248958488,3,._.
558755502666940434,16,meri baat sun lo
558755544131829795,21,kisi ko urdu ati hai?
558762911426936852,47,DID U JUST CALL PPL WHO WATCH ANIME DEGENERATES
558762927172091964,1,🥺
558762983673561088,7,Ofc not
558763083414241312,16,Anime is amazing
558763453192339460,28,At least it’s not jojo siwa😂
558768573003202561,21,....there ya have it😂
559051715710681120,50,is it weird that i was just listening to lovely...
