ID,Server,Channel,Content Length,Content
559003934879121419,FlareTV - PewDiePie vs T-Series,general,13,pls help meme
559003967653281802,FlareTV - PewDiePie vs T-Series,general,8,pls meme
559004037005967362,FlareTV - PewDiePie vs T-Series,general,8,pls help
559004081063067668,FlareTV - PewDiePie vs T-Series,general,8,pls News
559004101262835722,FlareTV - PewDiePie vs T-Series,general,8,Pew News
559004290925199360,FlareTV - PewDiePie vs T-Series,general,24,why we cant play in bots
559004379672346634,FlareTV - PewDiePie vs T-Series,general,28,<@508486121798238209>  oh no
